gene_id,SRR13308380,SRR13308381,SRR13308382,SRR13308383,SRR13308392,SRR13308393,SRR13308394,SRR13308395
gene-LOC109633196|LOC109633196,15,21,24,14,19,10,0,0
gene-stard10|stard10,0,0,3,2,7,0,8,0
gene-LOC109641432|LOC109641432,0,0,0,0,0,0,0,0
gene-LOC109641445|LOC109641445,0,0,0,0,0,0,0,0
gene-npas3|npas3,0,0,0,0,0,0,0,0
gene-LOC109641459|LOC109641459,0,0,0,0,0,0,0,0
gene-LOC109641466|LOC109641466,0,0,0,0,0,0,0,0
gene-sez6l2|sez6l2,0,0,0,0,0,0,0,0
gene-asphd1|asphd1,0,0,0,0,0,0,0,0
gene-LOC109641499|LOC109641499,0,0,0,0,0,0,0,0
gene-LOC109641500|LOC109641500,0,0,0,0,0,0,0,0
gene-LOC109641513|LOC109641513,0,0,0,0,0,0,0,0
gene-LOC109641533|LOC109641533,0,0,0,0,0,0,0,0
gene-LOC109641530|LOC109641530,0,0,0,0,0,0,0,0
gene-LOC109641528|LOC109641528,0,0,0,0,0,0,0,0
gene-hebp1|hebp1,0,5,9,11,0,0,0,0
gene-LOC109641580|LOC109641580,0,0,0,0,0,0,0,0
gene-LOC109641576|LOC109641576,0,0,0,0,0,0,0,0
gene-LOC109641579|LOC109641579,0,0,0,5,0,0,0,0
gene-LOC109641612|LOC109641612,0,0,8,0,5,7,0,0
gene-LOC109641611|LOC109641611,0,0,0,0,0,0,0,0
gene-LOC109641619|LOC109641619,0,0,0,0,0,0,0,0
gene-LOC109641624|LOC109641624,0,5,0,0,0,0,0,0
gene-trnat-ugu-9|trnat-ugu,0,0,0,0,0,0,0,0
gene-trnas-cga-7|trnas-cga,0,0,0,0,0,0,0,0
gene-trnae-uuc-11|trnae-uuc,0,0,0,0,0,0,0,0
gene-LOC109641627|LOC109641627,0,3,0,6,0,0,6,0
gene-LOC109641647|LOC109641647,0,0,0,0,0,0,0,0
gene-LOC109641663|LOC109641663,0,0,9,0,9,0,0,0
gene-LOC109641674|LOC109641674,0,0,0,0,0,0,0,0
gene-LOC109641695|LOC109641695,0,0,0,0,0,0,0,0
gene-LOC109641697|LOC109641697,0,0,3,6,7,0,0,0
gene-LOC109641703|LOC109641703,0,0,0,0,0,0,0,0
gene-LOC109641714|LOC109641714,0,0,0,0,0,0,0,0
gene-LOC109641713|LOC109641713,0,0,0,0,0,0,0,0
gene-LOC109641720|LOC109641720,0,0,0,0,0,0,0,0
gene-LOC109641730|LOC109641730,0,0,0,0,0,0,0,0
gene-LOC109641734|LOC109641734,0,0,0,8,0,0,2,17
gene-LOC109641733|LOC109641733,0,0,0,0,0,0,0,0
gene-LOC109641744|LOC109641744,0,17,10,39,0,0,6,6
gene-bglap|bglap,0,0,3,0,0,0,0,0
gene-LOC109641777|LOC109641777,0,3,0,0,0,0,0,0
gene-LOC109641780|LOC109641780,0,0,5,18,0,0,0,0
gene-nat16|nat16,0,0,0,0,0,0,0,0
gene-ndp|ndp,0,0,0,0,0,0,0,0
gene-LOC109641797|LOC109641797,0,0,0,0,0,0,0,0
gene-LOC109641804|LOC109641804,0,0,0,0,0,0,0,0
gene-LOC109641811|LOC109641811,0,6,172,381,0,0,13,50
gene-LOC109641821|LOC109641821,0,0,11,0,5,0,0,0
gene-LOC109641825|LOC109641825,0,0,0,0,0,0,0,0
gene-LOC109641829|LOC109641829,0,3,0,0,0,0,0,0
gene-LOC109641835|LOC109641835,0,0,0,0,0,0,0,0
gene-LOC109641839|LOC109641839,0,0,0,0,0,0,0,0
gene-LOC109641854|LOC109641854,0,0,3,0,0,0,0,0
gene-LOC109641855|LOC109641855,0,0,0,0,0,0,0,0
gene-LOC109641863|LOC109641863,0,0,0,0,0,0,0,0
gene-LOC109641865|LOC109641865,0,0,0,0,0,0,0,0
gene-LOC109641866|LOC109641866,0,0,0,0,0,0,0,0
gene-LOC109641867|LOC109641867,0,0,0,0,0,0,0,0
gene-LOC109641870|LOC109641870,0,0,0,0,3,0,0,0
gene-necab2|necab2,0,0,0,0,0,0,0,0
gene-LOC109641869|LOC109641869,0,0,0,0,0,0,0,0
gene-LOC109641873|LOC109641873,0,0,0,0,0,0,0,0
gene-hhla1|hhla1,0,0,0,0,0,0,0,0
gene-LOC109641877|LOC109641877,0,0,0,0,0,0,0,0
gene-LOC109641876|LOC109641876,0,3,0,0,0,0,0,0
gene-LOC109641882|LOC109641882,0,0,0,0,0,0,0,0
gene-LOC109641890|LOC109641890,0,0,5,0,0,0,0,0
gene-npy2r|npy2r,0,0,0,0,0,0,0,0
gene-LOC109641906|LOC109641906,0,0,0,0,0,0,0,0
gene-LOC109641910|LOC109641910,0,0,0,0,0,0,0,0
gene-LOC109641923|LOC109641923,0,0,0,0,0,0,0,0
gene-LOC109641935|LOC109641935,0,0,0,0,0,0,0,0
gene-LOC109641956|LOC109641956,0,0,0,0,0,0,0,0
gene-LOC109641960|LOC109641960,0,0,0,0,0,0,0,0
gene-LOC109641962|LOC109641962,0,0,0,0,0,0,0,0
gene-hoxb5|hoxb5,0,0,0,3,0,0,0,0
gene-LOC109641966|LOC109641966,0,0,0,0,0,0,0,0
gene-hoxb1|hoxb1,0,0,0,0,0,0,0,0
gene-LOC109641967|LOC109641967,0,0,0,0,0,0,0,0
gene-LOC109641978|LOC109641978,0,0,0,0,0,0,0,0
gene-LOC109641976|LOC109641976,0,0,6,0,0,0,0,0
gene-LOC109641981|LOC109641981,0,0,0,0,0,0,0,0
gene-muc13|muc13,0,0,0,0,0,0,3,0
gene-LOC109642005|LOC109642005,0,0,0,0,0,0,0,0
gene-ntrk1|ntrk1,0,0,0,0,0,7,0,0
gene-LOC109642012|LOC109642012,0,0,0,0,0,0,0,0
gene-LOC109642022|LOC109642022,0,0,0,0,0,0,0,0
gene-gng4|gng4,0,0,0,0,0,0,0,0
gene-LOC109642028|LOC109642028,0,0,0,0,0,3,0,0
gene-LOC109642052|LOC109642052,0,0,10,0,0,3,0,0
gene-LOC109642058|LOC109642058,0,3,0,0,0,0,3,0
gene-LOC109642069|LOC109642069,0,0,0,0,0,0,0,0
gene-prc1|prc1,0,0,21,0,0,9,0,0
gene-c1qtnf4|c1qtnf4,0,0,0,0,0,0,0,0
gene-LOC109642075|LOC109642075,0,0,0,0,0,0,0,0
gene-LOC109642073|LOC109642073,0,0,0,0,0,0,0,0
gene-LOC109642081|LOC109642081,0,0,0,0,0,0,0,0
gene-LOC109642086|LOC109642086,0,0,0,0,0,0,0,9
gene-LOC109642082|LOC109642082,0,0,0,0,0,0,0,0
gene-LOC109642085|LOC109642085,0,0,0,0,0,0,0,0
gene-LOC109642084|LOC109642084,0,0,0,0,0,3,0,0
gene-LOC109642088|LOC109642088,0,0,0,0,0,0,0,0
gene-LOC109642092|LOC109642092,0,0,0,0,0,0,0,0
gene-LOC109642090|LOC109642090,0,0,0,4,0,0,0,4
gene-LOC109642093|LOC109642093,0,0,0,0,0,0,0,0
gene-trnac-gca-20|trnac-gca,0,0,0,0,0,0,0,0
gene-tectb|tectb,0,0,0,0,0,0,0,0
gene-LOC109642108|LOC109642108,0,0,0,0,0,0,0,0
gene-trnal-aag-11|trnal-aag,0,0,0,0,0,0,0,0
gene-trnal-uag-3|trnal-uag,0,0,0,0,0,0,0,0
gene-LOC109642121|LOC109642121,0,0,0,0,0,0,5,0
gene-LOC109642133|LOC109642133,0,6,0,0,5,0,0,0
gene-LOC109642135|LOC109642135,0,0,0,0,0,0,0,0
gene-LOC109642131|LOC109642131,0,5,0,0,3,0,3,0
gene-trnay-gua-8|trnay-gua,0,0,0,0,0,0,0,0
gene-trnay-gua-9|trnay-gua,0,0,0,0,0,0,0,0
gene-trnay-gua-10|trnay-gua,0,0,0,0,0,0,0,0
gene-trnay-gua-11|trnay-gua,0,0,0,0,0,0,0,0
gene-trnay-gua-12|trnay-gua,0,0,0,0,0,0,0,0
gene-trnay-gua-13|trnay-gua,0,0,0,0,0,0,0,0
gene-trnay-gua-14|trnay-gua,0,0,0,0,0,0,0,0
gene-trnay-gua-15|trnay-gua,0,0,0,0,0,0,0,0
gene-trnay-gua-16|trnay-gua,0,0,0,0,0,0,0,0
gene-trnay-gua-17|trnay-gua,0,0,0,0,0,0,0,0
gene-trnay-gua-18|trnay-gua,0,0,0,0,0,0,0,0
gene-trnay-gua-19|trnay-gua,0,0,0,0,0,0,0,0
gene-dcc|dcc,0,0,9,0,0,0,5,0
gene-LOC109642183|LOC109642183,0,0,0,0,0,0,0,0
gene-barhl1|barhl1,0,0,0,0,0,0,0,0
gene-LOC109642207|LOC109642207,0,0,0,0,0,0,0,0
gene-tmprss15|tmprss15,0,3,49,43,0,8,20,45
gene-LOC109642219|LOC109642219,0,0,0,0,0,0,0,0
gene-LOC109642223|LOC109642223,0,0,0,0,0,0,0,0
gene-gal|gal,0,0,0,0,0,0,0,0
gene-LOC109642232|LOC109642232,0,1,0,0,0,0,0,0
gene-LOC109642251|LOC109642251,0,0,0,5,6,0,0,5
gene-LOC109642295|LOC109642295,0,0,0,0,0,0,0,0
gene-trnaa-agc-6|trnaa-agc,0,0,0,0,0,0,0,0
gene-gdap1|gdap1,0,0,0,0,0,0,0,0
gene-LOC109642329|LOC109642329,0,0,0,0,0,0,0,0
gene-trnap-agg-9|trnap-agg,0,0,0,0,0,0,0,0
gene-trnap-ugg-3|trnap-ugg,0,0,0,0,0,0,0,0
gene-dmrt3|dmrt3,0,0,2,0,0,0,0,0
gene-dmrt2|dmrt2,0,0,0,0,0,0,0,0
gene-LOC109642342|LOC109642342,0,0,0,0,0,0,0,0
gene-LOC109642343|LOC109642343,0,0,0,0,0,0,0,0
gene-LOC109642361|LOC109642361,0,3,0,0,0,0,0,0
gene-LOC109642368|LOC109642368,0,0,0,0,0,5,0,5
gene-LOC109642376|LOC109642376,0,0,0,0,0,0,0,0
gene-trnar-ucu-9|trnar-ucu,0,0,0,0,0,0,0,0
gene-LOC109642389|LOC109642389,0,0,0,0,0,0,0,0
gene-LOC109642409|LOC109642409,0,0,0,0,0,0,3,0
gene-LOC109642421|LOC109642421,0,0,0,0,0,0,0,0
gene-LOC109642422|LOC109642422,0,0,18,7,0,0,0,0
gene-LOC109642418|LOC109642418,0,0,0,12,0,0,0,0
gene-LOC109642436|LOC109642436,0,7,5,72,6,9,14,30
gene-mfsd4a|mfsd4a,0,0,0,2,0,0,0,0
gene-LOC109642441|LOC109642441,0,0,0,0,0,0,0,0
gene-LOC109642447|LOC109642447,0,0,1,1,0,0,3,3
gene-LOC109642455|LOC109642455,0,0,0,0,0,0,0,0
gene-LOC109642456|LOC109642456,0,0,0,0,0,0,0,0
gene-LOC109642459|LOC109642459,0,0,0,0,0,0,0,3
gene-LOC109642463|LOC109642463,0,0,0,0,0,0,0,0
gene-nat8l|nat8l,0,0,0,0,0,0,0,0
gene-olig2|olig2,0,0,0,0,0,0,0,2
gene-trnal-caa-10|trnal-caa,0,0,0,0,0,0,0,0
gene-trnal-caa-11|trnal-caa,0,0,0,0,0,0,0,0
gene-LOC109642484|LOC109642484,0,0,0,0,0,0,0,0
gene-LOC109642485|LOC109642485,0,0,0,0,0,0,0,0
gene-LOC109642483|LOC109642483,0,0,4,0,0,0,0,0
gene-LOC109642494|LOC109642494,0,0,0,17,0,0,0,0
gene-LOC109642489|LOC109642489,0,0,0,0,0,5,0,0
gene-LOC109642497|LOC109642497,0,0,0,0,0,0,0,0
gene-LOC109642503|LOC109642503,0,0,0,0,0,0,0,0
gene-LOC109642510|LOC109642510,0,0,0,0,0,0,0,0
gene-LOC109642512|LOC109642512,0,2,0,0,0,0,0,0
gene-LOC109642514|LOC109642514,0,7,0,13,0,0,0,8
gene-LOC109642532|LOC109642532,0,0,0,0,0,0,0,0
gene-LOC109642542|LOC109642542,0,0,0,0,0,0,0,0
gene-LOC109642543|LOC109642543,0,0,0,0,0,0,0,0
gene-LOC109642548|LOC109642548,0,0,0,0,0,0,0,0
gene-LOC109642546|LOC109642546,0,0,0,0,0,0,0,3
gene-LOC109642551|LOC109642551,0,0,11,21,5,5,5,16
gene-trnaa-cgc-10|trnaa-cgc,0,0,0,0,0,0,0,0
gene-trnar-ucu-10|trnar-ucu,0,0,0,0,0,0,0,0
gene-vgll2|vgll2,0,0,3,0,0,0,0,9
gene-LOC109642581|LOC109642581,0,0,0,0,0,0,0,0
gene-LOC109642579|LOC109642579,0,0,0,0,0,0,0,0
gene-susd5|susd5,0,0,5,11,3,0,3,0
gene-LOC109642592|LOC109642592,0,0,3,0,0,0,0,0
gene-LOC109642597|LOC109642597,0,0,9,0,0,0,0,0
gene-LOC109642602|LOC109642602,0,0,0,0,0,0,0,0
gene-LOC109642610|LOC109642610,0,0,3,0,0,0,0,0
gene-LOC109642621|LOC109642621,0,0,0,0,3,0,0,0
gene-LOC109642622|LOC109642622,0,0,0,0,0,0,0,0
gene-tekt3|tekt3,0,0,0,5,0,0,0,0
gene-LOC109642631|LOC109642631,0,0,0,0,0,0,0,0
gene-LOC109642630|LOC109642630,0,0,0,0,0,0,0,0
gene-gpr139|gpr139,0,0,0,0,0,0,0,0
gene-LOC109642638|LOC109642638,0,0,0,0,0,0,0,0
gene-ankrd1|ankrd1,0,0,0,0,0,0,0,0
gene-LOC109642640|LOC109642640,0,0,0,0,0,0,0,0
gene-LOC109642644|LOC109642644,0,0,0,0,0,0,0,0
gene-LOC109642656|LOC109642656,0,0,0,0,0,2,3,9
gene-LOC109642659|LOC109642659,0,0,0,0,0,0,0,0
gene-LOC109642657|LOC109642657,0,0,0,0,0,0,0,0
gene-LOC109642660|LOC109642660,0,0,0,0,0,0,0,0
gene-LOC109642669|LOC109642669,0,0,0,0,0,0,6,0
gene-LOC109642673|LOC109642673,0,0,0,0,0,0,0,0
gene-LOC109642695|LOC109642695,0,0,0,0,0,0,0,10
gene-LOC109642700|LOC109642700,0,5,202,8,45,8,0,0
gene-LOC109642703|LOC109642703,0,0,21,0,0,0,0,0
gene-kcns3|kcns3,0,0,0,0,0,0,0,0
gene-LOC109642717|LOC109642717,0,0,0,0,0,0,0,0
gene-LOC109642721|LOC109642721,0,2,5,0,0,0,0,2
gene-LOC109642719|LOC109642719,0,0,0,0,0,0,0,0
gene-LOC109642728|LOC109642728,0,0,10,9,0,0,0,0
gene-LOC109642744|LOC109642744,0,0,0,0,0,0,0,0
gene-LOC109642746|LOC109642746,0,0,0,0,0,0,0,0
gene-LOC109642745|LOC109642745,0,0,0,0,0,0,0,0
gene-LOC109642748|LOC109642748,0,0,3,36,0,0,3,17
gene-LOC109642749|LOC109642749,0,0,0,0,3,0,5,0
gene-LOC109642751|LOC109642751,0,0,0,0,0,0,0,0
gene-LOC109642757|LOC109642757,0,0,5,3,0,0,11,0
gene-LOC109642759|LOC109642759,0,0,0,5,0,0,0,0
gene-trnal-uag-4|trnal-uag,0,0,0,0,0,0,0,0
gene-LOC109642767|LOC109642767,0,0,0,0,0,0,0,0
gene-LOC109642775|LOC109642775,0,0,0,0,0,0,0,0
gene-LOC109642780|LOC109642780,0,0,0,0,0,0,0,0
gene-LOC109642784|LOC109642784,0,0,0,12,0,8,9,11
gene-LOC109642785|LOC109642785,0,0,0,0,0,0,0,0
gene-LOC109642793|LOC109642793,0,0,0,0,0,0,0,0
gene-LOC109642818|LOC109642818,0,0,0,0,0,0,0,0
gene-LOC109642820|LOC109642820,0,0,0,0,0,0,0,0
gene-LOC109642817|LOC109642817,0,0,0,0,0,0,0,0
gene-LOC109642816|LOC109642816,0,0,0,0,0,0,0,0
gene-cyyr1|cyyr1,0,0,12,7,0,0,0,0
gene-LOC109642835|LOC109642835,0,0,0,4,0,0,0,0
gene-LOC109642837|LOC109642837,0,7,0,5,0,8,11,16
gene-LOC109642849|LOC109642849,0,0,0,0,0,0,0,0
gene-LOC109642854|LOC109642854,0,0,0,0,0,0,0,0
gene-LOC109642869|LOC109642869,0,0,0,0,0,0,0,0
gene-LOC109642868|LOC109642868,0,0,0,0,0,0,0,0
gene-trnak-uuu-14|trnak-uuu,0,0,0,0,0,0,0,0
gene-trnak-uuu-15|trnak-uuu,0,0,0,0,0,0,0,0
gene-LOC109642886|LOC109642886,0,0,8,0,0,0,5,5
gene-LOC109642887|LOC109642887,0,0,0,0,0,0,0,0
gene-LOC109642893|LOC109642893,0,0,0,0,0,0,0,0
gene-LOC109642898|LOC109642898,0,3,0,0,0,0,0,0
gene-LOC109642899|LOC109642899,0,0,0,0,0,0,0,0
gene-LOC109642908|LOC109642908,0,0,0,0,0,0,0,0
gene-LOC109642909|LOC109642909,0,0,0,0,0,0,0,0
gene-LOC109642910|LOC109642910,0,0,0,0,0,0,0,0
gene-LOC109642911|LOC109642911,0,0,0,0,0,0,0,0
gene-LOC109642912|LOC109642912,0,0,0,0,0,0,0,0
gene-LOC109642913|LOC109642913,0,0,0,0,0,0,0,0
gene-LOC109642919|LOC109642919,0,0,0,2,0,0,0,0
gene-lrrc7|lrrc7,0,0,0,0,0,0,0,0
gene-LOC109642932|LOC109642932,0,0,0,0,0,0,0,0
gene-LOC109642933|LOC109642933,0,0,0,0,0,0,0,0
gene-LOC109642939|LOC109642939,0,5,0,0,0,0,0,0
gene-trnar-ucu-11|trnar-ucu,0,0,0,0,0,0,0,0
gene-trnar-ucu-12|trnar-ucu,0,0,0,0,0,0,0,0
gene-trnar-ucu-13|trnar-ucu,0,0,0,0,0,0,0,0
gene-LOC109642944|LOC109642944,0,0,0,0,0,0,4,0
gene-LOC109642946|LOC109642946,0,0,0,0,0,0,0,0
gene-prdm8|prdm8,0,0,0,0,0,0,0,0
gene-LOC109642950|LOC109642950,0,0,0,0,0,0,0,0
gene-LOC109642956|LOC109642956,0,0,0,0,0,0,0,0
gene-LOC109642954|LOC109642954,0,0,0,7,0,0,0,0
gene-LOC109642959|LOC109642959,0,0,0,0,0,0,0,0
gene-LOC109642962|LOC109642962,0,6,0,14,0,0,0,0
gene-LOC109642960|LOC109642960,0,0,0,0,0,0,0,0
gene-LOC109642967|LOC109642967,0,0,0,0,0,0,3,0
gene-LOC109642968|LOC109642968,0,0,0,0,0,0,0,0
gene-LOC109642977|LOC109642977,0,0,0,0,3,0,0,0
gene-LOC109642999|LOC109642999,0,0,0,0,0,0,0,0
gene-LOC109643004|LOC109643004,0,0,0,0,0,0,0,0
gene-LOC109643013|LOC109643013,0,0,0,0,0,0,5,5
gene-LOC109643017|LOC109643017,0,0,0,0,0,0,0,0
gene-LOC109643018|LOC109643018,0,0,0,0,0,0,0,0
gene-LOC109643019|LOC109643019,0,0,0,0,0,0,0,0
gene-LOC109643024|LOC109643024,0,0,0,0,0,0,0,0
gene-LOC109643035|LOC109643035,0,0,0,0,0,0,0,0
gene-LOC109643041|LOC109643041,0,0,0,0,0,0,0,0
gene-LOC109643051|LOC109643051,0,0,0,0,0,0,0,0
gene-LOC109643050|LOC109643050,0,0,0,5,0,0,0,0
gene-LOC109643057|LOC109643057,0,0,0,0,0,0,0,0
gene-LOC109643058|LOC109643058,0,0,0,0,0,0,0,0
gene-LOC109643062|LOC109643062,0,0,0,9,0,0,10,5
gene-LOC109643063|LOC109643063,0,0,0,0,0,0,0,0
gene-LOC109643064|LOC109643064,0,0,0,0,0,0,0,0
gene-LOC109643099|LOC109643099,0,0,0,0,0,7,0,0
gene-itih6|itih6,0,0,0,0,0,0,0,0
gene-LOC109643110|LOC109643110,0,0,0,0,0,0,0,0
gene-LOC109643111|LOC109643111,0,0,0,0,0,0,0,0
gene-LOC109643112|LOC109643112,0,0,0,0,0,0,0,0
gene-LOC109643113|LOC109643113,0,0,0,0,0,0,0,0
gene-LOC109643117|LOC109643117,0,0,0,0,0,0,0,0
gene-LOC109643119|LOC109643119,0,0,0,0,0,0,0,0
gene-tmem74b|tmem74b,0,0,0,0,0,0,0,0
gene-LOC109643134|LOC109643134,0,0,0,0,0,0,0,0
gene-LOC109643136|LOC109643136,0,0,0,0,0,0,0,0
gene-LOC109643137|LOC109643137,0,0,0,0,0,0,0,0
gene-cdk5r1|cdk5r1,0,0,0,0,0,0,0,3
gene-LOC109643153|LOC109643153,0,0,0,0,0,0,5,0
gene-LOC109643163|LOC109643163,0,0,0,5,2,0,0,0
gene-LOC109643168|LOC109643168,0,0,0,0,0,0,0,0
gene-LOC109643165|LOC109643165,0,0,0,0,0,0,0,0
gene-LOC109643167|LOC109643167,0,0,5,0,0,0,0,0
gene-LOC109643170|LOC109643170,0,0,0,0,0,0,0,0
gene-LOC109643174|LOC109643174,0,0,0,0,0,0,0,0
gene-LOC109643176|LOC109643176,0,0,0,18,0,0,0,0
gene-LOC109643193|LOC109643193,0,0,0,0,0,0,0,0
gene-LOC109643199|LOC109643199,0,0,0,0,0,0,0,0
gene-LOC109643204|LOC109643204,0,0,0,0,0,0,0,0
gene-LOC109643205|LOC109643205,0,0,0,0,0,0,0,0
gene-trnav-aac-5|trnav-aac,0,0,0,0,0,0,0,0
gene-trnav-cac-6|trnav-cac,0,0,0,0,0,0,0,0
gene-trnav-aac-6|trnav-aac,0,0,0,0,0,0,0,0
gene-trnav-cac-7|trnav-cac,0,0,0,0,0,0,0,0
gene-LOC109643212|LOC109643212,0,0,0,0,0,0,0,0
gene-LOC109643221|LOC109643221,0,0,0,0,0,0,3,0
gene-LOC109643225|LOC109643225,0,0,0,0,0,0,0,0
gene-LOC109643224|LOC109643224,0,2,39,12,40,0,38,27
gene-LOC109643226|LOC109643226,0,0,0,0,0,0,0,0
gene-pbk|pbk,0,8,17,0,25,0,36,12
gene-LOC109643237|LOC109643237,0,0,0,4,0,0,0,0
gene-trnak-uuu-16|trnak-uuu,0,1,0,0,0,1,0,0
gene-kcnv1|kcnv1,0,0,0,0,0,0,0,0
gene-LOC109643273|LOC109643273,0,0,0,0,0,0,0,7
gene-LOC109643274|LOC109643274,0,0,0,0,0,0,0,0
gene-LOC109643287|LOC109643287,0,0,0,0,0,0,0,0
gene-mettl11b|mettl11b,0,0,0,0,0,0,0,0
gene-LOC109643292|LOC109643292,0,0,0,0,0,0,0,0
gene-LOC109643298|LOC109643298,0,0,0,0,0,0,2,2
gene-LOC109643296|LOC109643296,0,0,0,0,0,0,0,0
gene-LOC109643297|LOC109643297,0,0,0,0,0,0,0,0
gene-LOC109643299|LOC109643299,0,0,0,0,0,0,0,0
gene-LOC109643303|LOC109643303,0,19,12,35,0,21,0,36
gene-LOC109643306|LOC109643306,0,3,0,7,0,0,0,0
gene-LOC109643310|LOC109643310,0,0,0,0,0,0,0,0
gene-LOC109643316|LOC109643316,0,0,0,0,0,0,0,0
gene-LOC109643317|LOC109643317,0,0,0,0,0,0,0,0
gene-LOC109643327|LOC109643327,0,0,0,0,0,0,0,0
gene-LOC109643340|LOC109643340,0,0,0,0,0,0,0,0
gene-LOC109643342|LOC109643342,0,0,0,3,0,0,0,0
gene-LOC109643344|LOC109643344,0,0,0,0,0,0,0,0
gene-LOC109643354|LOC109643354,0,0,0,0,0,0,0,0
gene-LOC109643355|LOC109643355,0,0,0,0,0,0,0,0
gene-LOC109643369|LOC109643369,0,0,0,0,0,0,0,0
gene-LOC109643376|LOC109643376,0,0,0,0,0,0,0,0
gene-LOC109643409|LOC109643409,0,0,0,0,0,0,0,0
gene-LOC109643414|LOC109643414,0,0,0,0,0,0,0,0
gene-LOC109643415|LOC109643415,0,0,0,0,0,0,0,0
gene-LOC109643419|LOC109643419,0,0,0,0,0,0,0,0
gene-trnal-cag-8|trnal-cag,0,0,0,0,0,0,0,0
gene-LOC109643432|LOC109643432,0,0,0,0,0,0,0,0
gene-LOC109643433|LOC109643433,0,0,0,0,0,0,0,0
gene-LOC109643448|LOC109643448,0,0,0,0,0,0,0,0
gene-LOC109643452|LOC109643452,0,0,5,0,0,0,0,0
gene-tspan1|tspan1,0,0,0,0,0,0,0,0
gene-LOC109643470|LOC109643470,0,0,0,0,0,0,0,0
gene-LOC109643472|LOC109643472,0,0,0,0,0,0,0,3
gene-LOC109643475|LOC109643475,0,0,3,7,0,0,0,0
gene-LOC109643479|LOC109643479,0,0,3,3,0,0,0,0
gene-LOC109643492|LOC109643492,0,0,0,0,0,0,0,0
gene-LOC109643502|LOC109643502,0,0,0,0,0,0,5,0
gene-LOC109643508|LOC109643508,0,0,0,0,0,0,0,3
gene-LOC109643510|LOC109643510,0,0,0,0,0,0,0,0
gene-LOC109643528|LOC109643528,0,0,0,0,0,0,0,0
gene-LOC109643545|LOC109643545,0,5,20,24,0,5,6,5
gene-LOC109643544|LOC109643544,0,0,0,0,0,0,0,0
gene-ankrd13b|ankrd13b,0,0,0,4,0,0,0,0
gene-LOC109643564|LOC109643564,0,0,0,0,0,0,0,2
gene-nrap|nrap,0,0,0,0,0,0,0,0
gene-LOC109643574|LOC109643574,0,0,0,0,0,0,0,0
gene-LOC109643575|LOC109643575,0,0,0,11,0,0,0,6
gene-LOC109643576|LOC109643576,0,0,0,0,0,0,0,0
gene-LOC109643578|LOC109643578,0,0,0,0,0,0,0,0
gene-LOC109643587|LOC109643587,0,7,81,0,17,4,0,0
gene-LOC109643590|LOC109643590,0,0,0,0,0,0,0,0
gene-LOC109643592|LOC109643592,0,0,0,0,0,0,0,0
gene-epb41l4a|epb41l4a,0,0,0,0,0,0,0,0
gene-LOC109643596|LOC109643596,0,0,0,0,0,0,0,2
gene-LOC109643599|LOC109643599,0,0,0,0,0,0,0,0
gene-LOC109643603|LOC109643603,0,0,0,0,0,0,0,0
gene-LOC109643604|LOC109643604,0,0,0,0,0,0,0,0
gene-LOC109643616|LOC109643616,0,0,0,0,0,0,0,0
gene-trnaq-cug-12|trnaq-cug,0,0,0,0,0,0,0,0
gene-LOC109643632|LOC109643632,0,0,0,0,0,0,0,0
gene-LOC109643636|LOC109643636,0,0,0,7,0,0,7,9
gene-LOC109643637|LOC109643637,0,0,0,0,0,0,0,0
gene-LOC109643638|LOC109643638,0,0,0,10,0,0,0,0
gene-LOC109643643|LOC109643643,0,0,0,0,0,0,0,0
gene-LOC109643647|LOC109643647,0,0,0,0,0,0,0,0
gene-LOC109643658|LOC109643658,0,0,0,0,0,0,0,0
gene-slc26a9|slc26a9,0,0,3,0,0,3,0,2
gene-pax8|pax8,0,0,0,0,0,0,0,0
gene-LOC109643691|LOC109643691,0,0,0,0,0,0,0,0
gene-LOC109643697|LOC109643697,0,0,0,0,0,0,0,0
gene-LOC109643699|LOC109643699,0,0,3,0,0,0,0,0
gene-LOC109643700|LOC109643700,0,0,0,0,11,0,0,8
gene-LOC109643701|LOC109643701,0,0,0,0,0,0,0,0
gene-LOC109643737|LOC109643737,0,0,0,0,0,0,0,0
gene-LOC109643738|LOC109643738,0,0,0,0,0,0,0,0
gene-LOC109643743|LOC109643743,0,0,0,0,0,0,0,0
gene-LOC109643757|LOC109643757,0,0,7,0,0,0,5,0
gene-LOC109643767|LOC109643767,0,1,0,3,6,0,2,3
gene-LOC109643770|LOC109643770,0,0,0,0,0,0,0,0
gene-LOC109643771|LOC109643771,0,0,0,0,0,0,0,0
gene-gins3|gins3,0,5,19,0,8,0,16,0
gene-LOC109643773|LOC109643773,0,0,0,0,0,0,0,0
gene-LOC109643777|LOC109643777,0,0,0,3,0,0,0,0
gene-LOC109643778|LOC109643778,0,0,0,0,0,0,0,0
gene-LOC109643784|LOC109643784,0,10,83,55,26,0,0,4
gene-LOC109643789|LOC109643789,0,0,0,0,0,0,0,0
gene-LOC109643816|LOC109643816,0,0,0,0,2,0,0,0
gene-LOC109643821|LOC109643821,0,0,0,3,0,0,0,0
gene-LOC109643819|LOC109643819,0,0,0,0,0,0,0,0
gene-LOC109643823|LOC109643823,0,0,0,3,0,0,0,0
gene-LOC109643824|LOC109643824,0,0,21,0,17,0,18,0
gene-LOC109643825|LOC109643825,0,0,0,0,0,0,0,0
gene-LOC109643829|LOC109643829,0,0,15,0,0,0,0,0
