gene_id,SRR13308380,SRR13308381,SRR13308382,SRR13308383,SRR13308392,SRR13308393,SRR13308394,SRR13308395
gene-LOC109633196|LOC109633196,14,17,16,0,12,8,0,0
gene-supt20h|supt20h,255,185,228,112,222,181,209,254
gene-exosc8|exosc8,104,64,99,83,136,54,62,108
gene-nlrc5|nlrc5,82,100,95,27,75,93,66,60
gene-LOC109643094|LOC109643094,195,200,385,165,248,209,304,426
gene-hoxb4|hoxb4,24,42,26,14,14,42,29,41
gene-LOC109643098|LOC109643098,110,177,208,269,56,76,127,85
gene-LOC109643097|LOC109643097,4,0,0,6,4,5,5,6
gene-znf414|znf414,432,337,289,245,324,279,293,288
gene-mtch2|mtch2,1179,870,1178,813,896,705,1040,1766
gene-LOC109643100|LOC109643100,7055,8930,4204,7189,3344,2086,1674,1461
gene-LOC109643103|LOC109643103,433,442,356,252,330,270,278,241
gene-LOC109643104|LOC109643104,68,73,135,96,71,36,52,82
gene-crim1|crim1,140,172,171,172,120,86,104,147
gene-LOC109643106|LOC109643106,19,15,21,16,10,26,25,44
gene-LOC109643107|LOC109643107,12,17,23,3,20,8,16,6
gene-LOC109643108|LOC109643108,14,28,59,11,47,37,36,37
gene-LOC109643111|LOC109643111,0,0,0,0,0,0,0,0
gene-LOC109643113|LOC109643113,0,0,0,0,0,0,0,0
gene-LOC109643114|LOC109643114,0,0,0,0,0,0,0,0
gene-LOC109643115|LOC109643115,5,0,11,8,0,16,0,0
gene-LOC109643116|LOC109643116,5,0,2,0,0,0,0,0
gene-LOC109643119|LOC109643119,0,0,0,0,0,0,0,0
gene-LOC109643118|LOC109643118,140,105,83,60,102,75,91,144
gene-LOC109643121|LOC109643121,351,320,205,133,151,607,516,103
gene-LOC109643122|LOC109643122,10,11,234,57,72,23,35,45
gene-LOC109643124|LOC109643124,20,7,8,29,0,0,0,0
gene-LOC109643125|LOC109643125,138,134,244,75,144,109,113,205
gene-LOC109643123|LOC109643123,329,317,319,392,328,212,181,266
gene-kitlg|kitlg,83,79,57,41,139,129,107,133
gene-mcm2|mcm2,20,13,58,12,94,28,32,16
gene-pigu|pigu,66,82,123,87,96,68,101,161
gene-psmf1|psmf1,310,286,264,171,275,173,209,259
gene-LOC109643133|LOC109643133,0,0,0,0,0,0,0,0
gene-LOC109643132|LOC109643132,73,51,58,74,67,65,53,65
gene-LOC109643135|LOC109643135,251,273,341,160,298,195,227,457
gene-LOC109643139|LOC109643139,0,0,0,0,0,0,0,0
gene-dnajc11|dnajc11,278,197,388,199,402,219,327,539
gene-tmem170a|tmem170a,1024,872,1212,445,1168,937,1062,1098
gene-LOC109643142|LOC109643142,89,135,191,141,104,97,95,87
gene-LOC109643141|LOC109643141,15,0,7,0,13,15,20,0
gene-LOC109643144|LOC109643144,327,288,931,371,570,353,508,750
gene-cdk5r1|cdk5r1,1,0,0,0,0,3,0,3
gene-LOC109643145|LOC109643145,341,450,335,348,280,395,281,163
gene-LOC109643146|LOC109643146,19,39,69,42,33,14,55,37
gene-LOC109643147|LOC109643147,109,74,113,62,95,66,72,88
gene-LOC109643148|LOC109643148,939,849,1157,673,689,674,777,837
gene-LOC109643149|LOC109643149,3,0,20,0,14,0,19,5
gene-LOC109643151|LOC109643151,0,0,0,0,0,0,0,0
gene-LOC109643152|LOC109643152,0,0,3,0,0,0,0,0
gene-il6st|il6st,1444,1564,2232,1347,2530,1385,2017,2520
gene-LOC109643156|LOC109643156,19,38,25,17,20,25,11,14
gene-LOC109643154|LOC109643154,374,443,715,670,429,364,407,464
gene-ncstn|ncstn,151,170,186,119,201,144,166,176
gene-copa|copa,1625,1489,2939,1379,2789,1958,2215,4752
gene-pex19|pex19,859,791,1391,950,852,725,1128,2344
gene-myadm|myadm,782,929,1005,1206,981,994,1046,627
gene-pip5kl1|pip5kl1,0,0,0,5,0,5,0,7
gene-dpm2|dpm2,432,393,579,311,475,345,416,747
gene-LOC109643164|LOC109643164,21,29,21,0,16,7,0,11
gene-LOC109643165|LOC109643165,0,0,0,0,0,0,0,0
gene-LOC109643167|LOC109643167,0,0,5,3,0,0,0,0
gene-LOC109643169|LOC109643169,102,208,679,354,492,218,463,208
gene-LOC109643171|LOC109643171,5,0,0,0,5,7,0,0
gene-atat1|atat1,50,33,34,6,61,46,37,67
gene-LOC109643173|LOC109643173,178,129,128,168,101,82,86,120
gene-smpdl3a|smpdl3a,695,758,1253,680,829,758,753,649
gene-LOC109643175|LOC109643175,32,25,27,22,39,23,26,37
gene-fam120b|fam120b,276,243,1992,291,670,336,489,463
gene-LOC109643181|LOC109643181,173,106,91,91,137,127,138,132
gene-LOC109643182|LOC109643182,351,264,255,196,270,255,372,458
gene-dstyk|dstyk,117,55,67,38,81,78,111,102
gene-LOC109643183|LOC109643183,0,0,0,0,8,0,0,8
gene-LOC109643187|LOC109643187,528,391,408,287,471,314,458,565
gene-LOC109643185|LOC109643185,6,10,6,4,0,0,0,0
gene-LOC109643188|LOC109643188,162,168,525,158,341,232,328,649
gene-col6a6|col6a6,92,182,247,81,283,139,139,151
gene-smg5|smg5,668,620,700,473,690,519,730,806
gene-LOC109643191|LOC109643191,304,268,565,158,330,399,627,810
gene-LOC109643192|LOC109643192,0,0,14,21,0,14,23,12
gene-LOC109643194|LOC109643194,39,62,28,18,56,64,33,11
gene-LOC109643200|LOC109643200,9,6,19,23,11,1,13,5
gene-allc|allc,2341,2025,2112,1751,1533,1784,1685,1487
gene-LOC109643196|LOC109643196,16,22,14,0,11,10,15,8
gene-LOC109643197|LOC109643197,398,351,362,261,357,487,606,643
gene-LOC109643202|LOC109643202,9,14,12,21,25,0,7,25
gene-LOC109643203|LOC109643203,0,0,0,0,0,0,0,3
gene-LOC109643201|LOC109643201,0,0,0,0,0,0,0,0
gene-LOC109643206|LOC109643206,750,550,984,688,961,773,786,1016
gene-LOC109643212|LOC109643212,0,0,0,0,0,0,0,0
gene-LOC109643214|LOC109643214,138,145,118,47,70,76,77,115
gene-LOC109643213|LOC109643213,222,167,194,192,124,139,149,133
gene-LOC109643216|LOC109643216,0,0,14,7,0,0,0,9
gene-LOC109643218|LOC109643218,547,414,732,578,604,639,632,458
gene-hltf|hltf,153,120,131,65,166,79,149,138
gene-LOC109643219|LOC109643219,525,488,1125,432,776,404,543,728
gene-rae1|rae1,113,70,122,51,164,73,112,164
gene-LOC109643222|LOC109643222,281,217,322,367,213,219,285,495
gene-LOC109643223|LOC109643223,20,14,13,19,10,14,7,18
gene-LOC109643226|LOC109643226,0,0,0,0,0,0,0,0
gene-LOC109643228|LOC109643228,1,8,5,8,12,6,8,3
gene-LOC109643230|LOC109643230,9539,10065,8757,6420,8611,7592,7564,8768
gene-cnnm1|cnnm1,5,7,11,11,14,11,8,10
gene-LOC109643232|LOC109643232,7,20,4,5,13,18,3,11
gene-esco2|esco2,16,0,12,0,7,4,22,0
gene-ccdc25|ccdc25,160,95,176,75,176,118,161,364
gene-LOC109643233|LOC109643233,0,0,0,0,0,0,0,0
gene-LOC109643238|LOC109643238,45,84,56,109,22,55,90,60
gene-LOC109643239|LOC109643239,351,398,498,335,355,280,329,819
gene-LOC109643236|LOC109643236,129,75,152,119,156,83,119,196
gene-LOC109643240|LOC109643240,0,0,8,0,0,0,0,0
gene-arfgap2|arfgap2,479,431,1114,648,695,410,520,959
gene-pex16|pex16,317,278,375,246,313,263,282,414
gene-LOC109643241|LOC109643241,134,106,193,111,138,158,208,407
gene-LOC109643244|LOC109643244,0,0,0,0,0,0,0,0
gene-trnak-uuu-16|trnak-uuu,1,1,0,0,0,0,0,0
gene-LOC109643245|LOC109643245,663,653,498,450,545,821,653,531
gene-dph7|dph7,418,473,447,301,609,280,224,282
gene-mrpl41|mrpl41,104,71,139,67,148,62,85,172
gene-LOC109643246|LOC109643246,18,0,0,0,0,7,3,0
gene-LOC109643251|LOC109643251,0,5,4,14,6,5,9,10
gene-LOC109643252|LOC109643252,1177,1627,2035,1471,2064,1739,1784,1832
gene-LOC109643253|LOC109643253,1424,2141,1829,1643,1761,1664,2340,1737
gene-LOC109643254|LOC109643254,21,27,39,22,27,55,31,35
gene-LOC109643255|LOC109643255,402,408,634,551,495,363,513,411
gene-LOC109643250|LOC109643250,16,8,3,0,0,0,6,0
gene-LOC109643256|LOC109643256,20,0,0,0,0,0,0,12
gene-LOC109643257|LOC109643257,17,8,0,0,0,0,0,27
gene-LOC109643258|LOC109643258,56,68,94,126,75,50,58,43
gene-spc24|spc24,9,21,34,15,26,0,21,27
gene-kri1|kri1,350,411,477,467,455,347,419,488
gene-ldlr|ldlr,1304,895,367,2400,1237,798,354,228
gene-adat2|adat2,42,42,30,45,23,22,33,123
gene-LOC109643265|LOC109643265,602,510,569,568,498,557,654,901
gene-pex3|pex3,1304,1144,1150,865,1135,1174,1506,1887
gene-LOC109643266|LOC109643266,567,536,728,414,706,419,411,897
gene-kcnv1|kcnv1,0,0,0,0,0,0,0,0
gene-dek|dek,120,99,141,98,110,90,159,169
gene-LOC109643269|LOC109643269,405,280,603,422,513,381,460,1043
gene-LOC109643271|LOC109643271,8,0,0,2,0,10,0,0
gene-LOC109643270|LOC109643270,1021,1170,1706,1148,1488,1426,1457,1834
gene-LOC109643272|LOC109643272,14,20,19,11,15,31,34,24
gene-LOC109643274|LOC109643274,0,0,0,0,0,0,0,0
gene-LOC109643275|LOC109643275,40,0,16,14,31,13,24,70
gene-rdm1|rdm1,11,8,11,9,12,15,22,11
gene-LOC109643280|LOC109643280,212,194,175,143,214,200,227,224
gene-LOC109643279|LOC109643279,0,0,0,0,0,0,0,0
gene-LOC109643278|LOC109643278,104,35,54,17,96,37,31,43
gene-LOC109643282|LOC109643282,10,11,13,0,7,10,9,5
gene-LOC109643281|LOC109643281,64,36,50,34,33,41,42,59
gene-LOC109643284|LOC109643284,0,0,0,0,0,0,0,1
gene-LOC109643283|LOC109643283,288,260,543,244,578,365,495,1071
gene-LOC109643285|LOC109643285,150,228,187,103,171,133,179,128
gene-ptprb|ptprb,130,124,156,41,106,147,194,228
gene-LOC109643288|LOC109643288,9,5,0,0,0,8,0,0
gene-LOC109643289|LOC109643289,21,48,29,37,29,30,18,20
gene-dmtn|dmtn,678,293,419,230,168,554,344,295
gene-LOC109643294|LOC109643294,0,0,29,0,0,0,21,0
gene-LOC109643295|LOC109643295,0,0,0,0,0,0,0,0
gene-LOC109643293|LOC109643293,298,230,208,248,244,192,159,101
gene-LOC109643292|LOC109643292,0,0,0,0,0,0,0,0
gene-LOC109643296|LOC109643296,0,0,0,0,0,0,0,0
gene-map10|map10,2,0,0,1,0,2,0,0
gene-ntpcr|ntpcr,58,46,55,29,43,26,43,46
gene-LOC109643301|LOC109643301,141,124,182,83,117,135,143,204
gene-LOC109643307|LOC109643307,14,12,48,38,25,16,27,30
gene-nsun5|nsun5,118,139,90,113,136,81,61,100
gene-pofut1|pofut1,458,495,764,445,594,717,812,937
gene-LOC109643309|LOC109643309,84,63,88,37,57,59,52,31
gene-LOC109643311|LOC109643311,46,50,52,96,50,82,89,75
gene-khk|khk,589,485,602,388,530,494,579,912
gene-nicn1|nicn1,69,97,107,137,40,92,86,115
gene-LOC109643315|LOC109643315,1,5,7,0,0,0,0,0
gene-LOC109643318|LOC109643318,1088,884,1286,816,842,1247,1449,1776
gene-LOC109643319|LOC109643319,72,79,104,53,51,81,96,150
gene-LOC109643321|LOC109643321,1344,1061,1407,1250,1025,882,1212,1542
gene-LOC109643323|LOC109643323,678,560,886,584,695,634,716,961
gene-slc33a1|slc33a1,507,429,1588,629,1214,525,818,1665
gene-gmps|gmps,593,599,716,334,647,444,445,504
gene-LOC109643325|LOC109643325,15,15,23,11,20,28,24,39
gene-LOC109643326|LOC109643326,41,62,71,69,40,58,65,95
gene-letm1|letm1,364,334,453,327,302,462,407,471
gene-LOC109643330|LOC109643330,135,136,223,98,232,91,152,143
gene-sfxn2|sfxn2,1608,1589,1833,1249,1124,1361,1603,1661
gene-arl3|arl3,222,174,228,147,157,146,120,142
gene-LOC109643331|LOC109643331,399,299,371,328,340,345,341,395
gene-LOC109643334|LOC109643334,6,8,8,0,9,7,5,0
gene-LOC109643335|LOC109643335,743,795,803,527,590,612,708,960
gene-LOC109643336|LOC109643336,10,0,10,0,15,0,0,31
gene-LOC109643337|LOC109643337,3,0,0,0,0,0,0,0
gene-LOC109643338|LOC109643338,14,76,0,0,0,0,122,0
gene-LOC109643339|LOC109643339,8,14,0,22,0,19,23,6
gene-LOC109643342|LOC109643342,0,0,0,4,0,0,0,0
gene-cdc27|cdc27,731,663,774,818,718,644,681,831
gene-LOC109643345|LOC109643345,27,26,230,5,146,24,43,17
gene-LOC109643348|LOC109643348,70,52,109,39,116,77,61,81
gene-LOC109643346|LOC109643346,115,120,130,219,133,98,113,219
gene-LOC109643349|LOC109643349,130,138,462,118,305,147,224,125
gene-LOC109643347|LOC109643347,69,73,169,121,128,79,96,177
gene-LOC109643351|LOC109643351,13,11,36,11,5,15,37,31
gene-tmem246|tmem246,79,69,148,63,96,107,132,175
gene-LOC109643353|LOC109643353,7,0,5,0,0,4,0,0
gene-LOC109643352|LOC109643352,376,294,603,334,368,283,398,826
gene-LOC109643356|LOC109643356,9256,9248,12205,8043,5062,5380,11436,17999
gene-hectd2|hectd2,88,69,68,34,37,41,106,112
gene-fus|fus,189,194,247,108,122,250,332,231
gene-arl6ip1|arl6ip1,1809,1514,1970,1342,1627,1277,1520,1585
gene-LOC109643359|LOC109643359,722,586,866,504,709,580,535,718
gene-LOC109643362|LOC109643362,632,651,742,557,751,619,735,788
gene-mrm1|mrm1,25,38,64,29,24,16,30,56
gene-msl1|msl1,479,413,451,347,358,444,562,620
gene-chmp2a|chmp2a,1189,1021,1653,900,1318,947,1195,1411
gene-LOC109643366|LOC109643366,4138,4800,5364,5053,3388,4351,5110,8855
gene-LOC109643365|LOC109643365,1,0,6,9,0,0,4,12
gene-LOC109643368|LOC109643368,7,22,4,23,13,20,9,5
gene-LOC109643370|LOC109643370,0,0,9,5,0,0,5,0
gene-dyx1c1|dyx1c1,0,0,0,0,0,0,0,0
gene-LOC109643373|LOC109643373,10,22,14,10,0,15,0,0
gene-LOC109643374|LOC109643374,1179,879,700,514,930,818,923,985
gene-LOC109643375|LOC109643375,49,36,64,52,32,37,58,50
gene-LOC109643378|LOC109643378,440,101,174,199,680,640,393,370
gene-LOC109643377|LOC109643377,19,15,18,16,23,42,13,61
gene-sirt4|sirt4,516,460,698,450,511,475,428,383
gene-cunh1orf74|cunh1orf74,338,271,484,266,292,230,277,475
gene-tomm6|tomm6,132,94,196,103,159,95,103,166
gene-LOC109643384|LOC109643384,170,119,216,146,203,136,175,251
gene-tspo|tspo,1793,1432,1567,1679,1209,1366,1632,1635
gene-LOC109643379|LOC109643379,3,0,8,0,0,0,0,0
gene-LOC109643387|LOC109643387,265,248,287,258,237,252,249,263
gene-LOC109643388|LOC109643388,112,71,92,65,83,102,140,140
gene-ddx27|ddx27,483,317,383,255,505,225,214,347
gene-LOC109643389|LOC109643389,2470,1576,1495,508,3440,2405,2031,878
gene-LOC109643392|LOC109643392,3060,13385,16534,20947,5868,2109,3097,18619
gene-LOC109643393|LOC109643393,568,329,462,383,764,210,284,414
gene-LOC109643390|LOC109643390,13,11,16,0,16,15,26,16
gene-LOC109643394|LOC109643394,382,283,298,350,287,294,391,539
gene-LOC109643395|LOC109643395,67,54,80,18,14,80,43,68
gene-znhit1|znhit1,92,64,56,318,64,55,79,105
gene-plod3|plod3,280,310,2163,9543,570,636,1370,6300
gene-LOC109643402|LOC109643402,8,10,7,24,0,10,44,152
gene-LOC109643396|LOC109643396,26,39,113,45,125,60,83,98
gene-LOC109643401|LOC109643401,16356,15935,16239,15469,15211,13593,16427,17384
gene-LOC109643397|LOC109643397,66,61,31,67,35,27,56,33
gene-LOC109643403|LOC109643403,34,22,38,14,45,31,38,50
gene-LOC109643404|LOC109643404,230,283,272,84,304,291,308,245
gene-chmp6|chmp6,210,214,401,129,256,218,287,540
gene-matn4|matn4,7,0,0,0,0,0,0,0
gene-LOC109643408|LOC109643408,0,0,0,0,0,0,0,0
gene-LOC109643406|LOC109643406,440,286,261,148,324,228,184,74
gene-hdac8|hdac8,76,77,123,33,89,76,108,151
gene-LOC109643411|LOC109643411,0,0,0,0,0,0,0,0
gene-LOC109643412|LOC109643412,12,0,0,0,7,11,0,0
gene-LOC109643414|LOC109643414,0,0,0,0,0,0,0,0
gene-LOC109643413|LOC109643413,3,18,20,0,3,42,7,0
gene-sra1|sra1,435,427,784,317,562,423,614,1024
gene-LOC109643417|LOC109643417,25,19,7,0,21,8,15,32
gene-shcbp1|shcbp1,0,0,12,3,32,15,29,0
gene-LOC109643419|LOC109643419,1,1,0,0,0,0,1,1
gene-LOC109643420|LOC109643420,119,194,159,152,194,213,176,180
gene-plekhd1|plekhd1,0,0,0,35,6,0,11,0
gene-slc39a9|slc39a9,739,704,1369,887,1136,927,918,1867
gene-LOC109643424|LOC109643424,3,0,0,0,0,0,0,0
gene-trnak-cuu-13|trnak-cuu,0,0,1,0,0,0,0,0
gene-tex261|tex261,395,244,490,215,371,276,345,630
gene-LOC109643423|LOC109643423,32,29,56,19,52,27,41,39
gene-LOC109643429|LOC109643429,60,76,106,61,104,95,129,177
gene-zcchc11|zcchc11,381,372,355,237,355,337,400,438
gene-ino80|ino80,294,274,435,217,304,309,422,701
gene-LOC109643432|LOC109643432,0,0,0,0,0,0,0,0
gene-mrpl49|mrpl49,198,175,191,123,144,127,141,188
gene-haus7|haus7,44,20,16,16,15,20,23,23
gene-las1l|las1l,99,127,156,115,161,120,142,230
gene-crebzf|crebzf,502,315,381,90,400,294,321,258
gene-LOC109643438|LOC109643438,17,11,16,9,17,5,12,15
gene-fgfr1op|fgfr1op,411,351,397,257,402,267,399,525
gene-LOC109643440|LOC109643440,6,7,12,0,0,0,11,17
gene-LOC109643442|LOC109643442,10,18,0,0,18,0,12,16
gene-LOC109643443|LOC109643443,175,247,207,189,252,191,180,127
gene-LOC109643446|LOC109643446,76,99,149,85,118,110,99,97
gene-LOC109643445|LOC109643445,0,0,0,0,0,0,0,0
gene-chrnd|chrnd,3,0,0,0,0,0,0,0
gene-kiaa1524|kiaa1524,0,0,32,12,24,0,0,0
gene-LOC109643449|LOC109643449,170,173,96,54,223,98,57,39
gene-LOC109643451|LOC109643451,0,0,0,0,3,0,0,5
gene-crnkl1|crnkl1,343,348,473,280,550,307,303,460
gene-naa20|naa20,243,194,295,140,254,204,242,339
gene-LOC109643452|LOC109643452,0,0,7,0,0,0,0,0
gene-pomgnt1|pomgnt1,144,140,208,86,153,107,133,181
gene-LOC109643456|LOC109643456,45,37,39,6,86,74,69,68
gene-LOC109643459|LOC109643459,45,55,44,18,56,45,78,76
gene-LOC109643458|LOC109643458,7504,6219,5845,6317,5218,4907,5226,4745
gene-LOC109643461|LOC109643461,20,0,47,11,10,22,24,35
gene-llgl1|llgl1,1762,1309,1494,968,1231,1336,1300,1686
gene-LOC109643464|LOC109643464,23,27,25,13,38,13,16,21
gene-LOC109643463|LOC109643463,60,49,40,21,66,39,45,26
gene-LOC109643465|LOC109643465,72,130,139,83,181,68,106,139
gene-LOC109643467|LOC109643467,266,154,233,143,224,256,195,117
gene-LOC109643466|LOC109643466,2181,1565,1313,1253,1742,1667,1352,1344
gene-LOC109643468|LOC109643468,56,27,18,12,42,14,11,13
gene-LOC109643469|LOC109643469,29,11,58,11,21,15,21,27
gene-sspo|sspo,86,82,83,114,44,137,171,123
gene-LOC109643474|LOC109643474,297,233,393,170,463,208,256,336
gene-mlf2|mlf2,791,553,763,1131,767,528,732,1402
gene-LOC109643475|LOC109643475,0,0,0,14,0,0,0,0
gene-LOC109643473|LOC109643473,0,3,0,8,0,0,0,0
gene-commd7|commd7,69,84,125,46,93,75,84,93
gene-LOC109643478|LOC109643478,421,390,265,215,242,147,149,119
gene-LOC109643480|LOC109643480,57,49,48,24,73,58,31,51
gene-LOC109643482|LOC109643482,33,17,38,22,24,39,28,48
gene-LOC109643481|LOC109643481,2,0,0,0,0,2,0,0
gene-tmem268|tmem268,83,92,150,101,169,132,192,223
gene-neu1|neu1,902,1007,1927,1191,1075,935,1408,1922
gene-LOC109643485|LOC109643485,6367,6348,6011,5499,5890,6934,7955,5830
gene-alg11|alg11,359,323,566,320,464,351,425,749
gene-LOC109643486|LOC109643486,559,455,713,312,443,605,695,786
gene-spp2|spp2,37244,32248,28061,37853,17958,20477,27756,30659
gene-LOC109643489|LOC109643489,0,0,9,5,0,0,0,0
gene-med27|med27,49,29,58,46,34,35,85,86
gene-pdcd2l|pdcd2l,149,128,273,171,200,166,188,351
gene-LOC109643494|LOC109643494,47,41,111,51,49,62,65,94
gene-immp2l|immp2l,92,74,175,151,168,91,115,177
gene-LOC109643497|LOC109643497,0,7,15,0,10,0,0,0
gene-ints3|ints3,314,350,722,367,370,323,420,777
gene-LOC109643498|LOC109643498,68,68,89,35,64,48,78,134
gene-LOC109643499|LOC109643499,10,13,31,0,29,15,17,21
gene-LOC109643501|LOC109643501,370,296,451,376,361,345,327,476
gene-btbd9|btbd9,157,100,177,99,123,113,159,269
gene-LOC109643503|LOC109643503,15,0,0,0,9,7,0,6
gene-LOC109643504|LOC109643504,3231,3039,2184,3231,3123,3340,2550,1549
gene-LOC109643506|LOC109643506,0,3,5,0,0,0,3,0
gene-LOC109643507|LOC109643507,3,8,16,0,20,9,6,21
gene-LOC109643505|LOC109643505,70,63,60,24,57,46,53,67
gene-LOC109643509|LOC109643509,714,726,719,117,752,683,828,903
gene-LOC109643510|LOC109643510,0,0,0,0,0,0,0,0
gene-nol9|nol9,191,144,202,138,218,190,224,267
gene-LOC109643512|LOC109643512,0,0,0,0,0,0,0,0
gene-LOC109643513|LOC109643513,5,9,11,0,0,6,13,5
gene-LOC109643514|LOC109643514,144,149,184,68,132,126,101,121
gene-ilkap|ilkap,69,54,106,156,102,75,84,216
gene-LOC109643516|LOC109643516,55,92,64,36,82,65,67,66
gene-LOC109643517|LOC109643517,12,37,63,71,49,19,25,59
gene-LOC109643518|LOC109643518,315,356,283,192,284,188,229,278
gene-LOC109643520|LOC109643520,816,730,723,557,692,739,986,1035
gene-LOC109643522|LOC109643522,0,0,0,0,0,0,0,0
gene-LOC109643521|LOC109643521,15,15,0,0,0,0,7,0
gene-LOC109643525|LOC109643525,363,439,589,902,290,224,459,978
gene-LOC109643523|LOC109643523,245,326,703,670,387,294,407,869
gene-LOC109643524|LOC109643524,546,239,404,460,95,395,504,405
gene-LOC109643527|LOC109643527,164,121,167,71,122,97,193,181
gene-LOC109643528|LOC109643528,0,0,0,0,0,0,0,0
gene-nms|nms,8,7,0,3,6,3,0,0
gene-pdcl3|pdcl3,2831,2340,2122,2172,2335,2282,2284,1872
gene-LOC109643529|LOC109643529,99,126,135,83,120,110,116,162
gene-LOC109643532|LOC109643532,109,121,179,122,120,141,134,126
gene-LOC109643533|LOC109643533,113,84,113,114,84,87,100,147
gene-LOC109643534|LOC109643534,151,294,248,300,188,201,276,176
gene-LOC109643535|LOC109643535,75,101,153,74,91,85,92,111
gene-LOC109643538|LOC109643538,113,148,257,353,169,150,177,305
gene-LOC109643539|LOC109643539,60,17,55,73,132,106,223,21
gene-LOC109643536|LOC109643536,2,0,0,0,0,0,0,0
gene-vmo1|vmo1,176494,171991,136456,212683,157818,159367,201490,167986
gene-LOC109643540|LOC109643540,45,39,52,22,36,47,117,73
gene-fa2h|fa2h,288,278,416,303,204,229,300,533
gene-LOC109643542|LOC109643542,253,206,229,108,242,190,234,166
gene-LOC109643543|LOC109643543,0,0,0,0,0,0,0,0
gene-LOC109643546|LOC109643546,0,0,0,0,0,0,0,0
gene-ears2|ears2,139,98,190,123,196,87,126,141
gene-LOC109643547|LOC109643547,23,29,80,0,65,23,39,34
gene-LOC109643549|LOC109643549,296,256,397,215,301,217,337,359
gene-mn1|mn1,125,81,88,26,104,120,92,130
gene-LOC109643551|LOC109643551,20,36,26,22,13,28,19,41
gene-triap1|triap1,162,83,104,65,133,72,46,70
gene-supt5h|supt5h,203,152,246,164,215,262,328,375
gene-LOC109643555|LOC109643555,125,160,165,91,124,89,95,126
gene-LOC109643557|LOC109643557,0,11,0,0,0,0,0,0
gene-LOC109643556|LOC109643556,34,39,35,40,23,29,27,45
gene-LOC109643558|LOC109643558,524,525,481,245,490,472,615,356
gene-LOC109643559|LOC109643559,15,10,11,7,19,31,30,38
gene-LOC109643560|LOC109643560,35,41,91,75,40,44,102,147
gene-LOC109643562|LOC109643562,0,0,0,0,0,0,0,0
gene-LOC109643563|LOC109643563,1066,1050,955,655,818,755,575,383
gene-LOC109643561|LOC109643561,37,27,66,73,27,43,42,51
gene-LOC109643567|LOC109643567,233,235,304,140,238,191,198,409
gene-wdr5|wdr5,362,268,382,260,418,288,313,410
gene-LOC109643565|LOC109643565,545,459,428,320,385,559,375,322
gene-LOC109643568|LOC109643568,204,199,392,163,313,268,366,547
gene-LOC109643570|LOC109643570,46,71,195,52,127,46,53,55
gene-LOC109643571|LOC109643571,59890,86192,51667,48551,124502,154723,134188,76985
gene-LOC109643573|LOC109643573,276,229,317,195,264,288,383,437
gene-LOC109643574|LOC109643574,0,0,0,0,0,0,0,0
gene-LOC109643577|LOC109643577,3,0,4,3,0,0,0,0
gene-LOC109643578|LOC109643578,0,0,0,0,0,0,0,0
gene-LOC109643580|LOC109643580,1897,1880,4738,4828,2268,2275,3795,5594
gene-LOC109643579|LOC109643579,0,0,0,0,0,0,0,0
gene-LOC109643581|LOC109643581,193,254,374,184,351,316,407,287
gene-LOC109643582|LOC109643582,259,223,327,174,271,215,241,286
gene-LOC109643586|LOC109643586,5014,5017,10582,6159,8209,6814,8645,16349
gene-LOC109643583|LOC109643583,19,44,101,72,39,55,71,206
gene-LOC109643588|LOC109643588,88,58,146,65,63,74,101,120
gene-LOC109643589|LOC109643589,2,0,0,2,0,0,0,0
gene-LOC109643591|LOC109643591,18,4,19,0,19,16,16,5
gene-LOC109643592|LOC109643592,0,0,0,0,0,0,0,0
gene-LOC109643594|LOC109643594,23,10,20,5,36,27,22,17
gene-LOC109643595|LOC109643595,269,289,432,309,293,279,375,511
gene-LOC109643597|LOC109643597,68,33,108,44,38,126,225,390
gene-LOC109643598|LOC109643598,146,114,118,91,96,99,139,139
gene-LOC109643600|LOC109643600,0,0,0,0,0,0,14,0
gene-LOC109643604|LOC109643604,0,0,0,0,0,0,0,0
gene-wbscr22|wbscr22,109,98,149,60,114,84,111,152
gene-dnajc30|dnajc30,73,66,121,78,68,64,94,119
gene-LOC109643607|LOC109643607,0,0,0,0,0,0,0,0
gene-cunh12orf66|cunh12orf66,199,145,242,98,167,152,250,322
gene-tmem19|tmem19,201,200,296,172,339,241,297,590
gene-fam91a1|fam91a1,289,301,430,150,431,245,257,386
gene-LOC109643610|LOC109643610,88,69,92,17,87,86,88,115
gene-fam98a|fam98a,212,135,518,127,422,177,202,328
gene-tymp|tymp,1162,946,1015,636,1163,931,1008,913
gene-rab21|rab21,760,633,971,412,820,491,845,1380
gene-LOC109643613|LOC109643613,19464,20060,44464,24123,43200,19745,27075,31435
gene-LOC109643615|LOC109643615,0,0,0,0,5,7,5,0
gene-LOC109643618|LOC109643618,0,0,0,0,0,0,0,5
gene-LOC109643619|LOC109643619,21,45,84,29,61,55,19,39
gene-LOC109643620|LOC109643620,102,80,120,46,129,102,167,133
gene-kmt2e|kmt2e,778,795,952,597,682,813,1038,1079
gene-LOC109643622|LOC109643622,0,0,6,0,5,0,0,0
gene-LOC109643624|LOC109643624,35,52,143,30,73,35,107,195
gene-arpin|arpin,72,97,141,58,144,72,125,120
gene-LOC109643623|LOC109643623,0,26,6,39,22,34,17,14
gene-xpnpep3|xpnpep3,198,271,354,447,221,139,135,324
