transcript_id,SRR13308380,SRR13308381,SRR13308382,SRR13308383,SRR13308392,SRR13308393,SRR13308394,SRR13308395
rna-XM_020104981.1,25,0,2,0,0,9,8,0
rna-XM_020104991.1,0,0,0,0,0,0,0,0
rna-XM_020104990.1,0,0,0,0,0,0,0,0
rna-XM_020104989.1,0,0,0,0,0,0,0,0
rna-XM_020104988.1,96,96,301,243,120,160,201,205
rna-XM_020104998.1,6,0,0,0,0,0,9,0
rna-XM_020104995.1,3,11,15,0,15,22,23,0
rna-XM_020104997.1,5,6,8,0,4,15,5,0
rna-XM_020104999.1,150,188,202,130,177,165,152,165
rna-XM_020105001.1,18,6,20,0,10,0,19,0
rna-XM_020104996.1,31,34,50,65,30,35,33,85
rna-XR_002203528.1,38,38,73,67,36,36,58,109
rna-XM_020105005.1,20133,23615,36059,35370,15089,15478,20737,42838
rna-XM_020105002.1,0,0,0,0,0,0,3,3
rna-XM_020105004.1,0,0,0,0,0,0,9,58
rna-XM_020105003.1,108,91,114,79,60,68,75,61
rna-XM_020105007.1,742,685,456,542,434,489,554,343
rna-trnam-cau-16,2,0,0,0,0,0,0,0
rna-XM_020105008.1,70,62,95,58,109,76,100,70
rna-XM_020105010.1,31,20,78,17,77,33,57,31
rna-XM_020105011.1,7,0,0,0,0,0,10,0
rna-XM_020105016.1,0,0,0,0,0,0,0,0
rna-XM_020105014.1,0,0,652,0,0,0,0,0
rna-XM_020105013.1,381,312,332,599,652,14,462,843
rna-XM_020105015.1,13,0,32,20,0,368,24,9
rna-XR_002203529.1,122,89,88,54,114,77,41,91
rna-XM_020105006.1,136,112,251,95,101,66,148,188
rna-XM_020105012.1,123,172,127,170,94,135,115,70
rna-XM_020105020.1,1546,1543,2092,1094,1809,1674,2385,1980
rna-XM_020105018.1,314,244,301,47,209,332,378,353
rna-XM_020105019.1,855,951,750,768,897,601,541,914
rna-XM_020105038.1,376,444,390,420,311,288,325,524
rna-XM_020105026.1,49,64,113,42,102,71,112,131
rna-XM_020105025.1,10,10,8,0,7,0,0,0
rna-XM_020105032.1,0,0,0,0,0,0,0,0
rna-XM_020105031.1,0,0,33,0,0,0,25,0
rna-XM_020105033.1,0,0,0,0,0,0,0,0
rna-XM_020105034.1,10,5,4,0,0,5,0,11
rna-XM_020105035.1,11,0,41,28,10,14,15,28
rna-XM_020105037.1,473,421,707,427,568,346,393,378
rna-XM_020105023.1,24,29,28,0,11,15,24,29
rna-XM_020105022.1,48,32,55,79,46,62,99,66
rna-XM_020105024.1,2,0,5,12,3,0,5,14
rna-XM_020105029.1,237,138,220,145,185,138,114,220
rna-XM_020105030.1,27,1,1,0,1,13,39,0
rna-XM_020105028.1,102,102,78,55,115,78,73,79
rna-XM_020105046.1,973,706,1269,920,995,783,1062,1589
rna-XM_020105041.1,0,0,0,0,0,0,0,0
rna-XM_020105042.1,0,0,0,0,0,0,0,0
rna-XM_020105040.1,277,302,251,153,256,166,180,287
rna-XM_020105045.1,0,0,0,0,0,0,0,0
rna-XM_020105039.1,15,0,0,0,0,0,6,0
rna-XM_020105051.1,75,65,163,88,111,142,115,70
rna-XM_020105047.1,42,16,35,29,20,33,85,77
rna-XM_020105055.1,65,45,45,0,60,37,39,22
rna-XM_020105048.1,0,5,14,0,15,0,0,0
rna-XM_020105049.1,413,528,1044,669,566,384,1038,1858
rna-XM_020105053.1,3,8,12,15,0,0,0,4
rna-XM_020105050.1,137,126,121,57,69,94,145,85
rna-XM_020105057.1,214,181,329,345,205,117,186,355
rna-XM_020105056.1,47,27,56,89,32,38,32,85
rna-XM_020105060.1,0,0,51,11,0,0,0,0
rna-XM_020105067.1,0,0,0,0,0,0,0,0
rna-XM_020105062.1,26,12,0,0,0,111,0,999
rna-XM_020105065.1,6889,7225,6029,4760,1132,648,2114,1102
rna-XM_020105061.1,464,637,255,555,3419,1880,1,1
rna-XM_020105058.1,42,57,45,41,120,62,16,40
rna-XM_020105059.1,33,24,22,25,0,0,0,0
rna-XM_020105064.1,10,2,23,43,112,57,0,0
rna-XM_020105066.1,7,3,12,43,55,40,49,528
rna-XR_002203533.1,0,0,2,28,0,5,7,9
rna-XM_020105074.1,0,0,233,0,0,0,0,0
rna-XM_020105075.1,52430,41593,46075,53219,41326,39259,48443,54199
rna-XM_020105069.1,0,0,0,0,0,0,0,51
rna-XM_020105068.1,445,436,421,1012,303,398,364,336
rna-XM_020105072.1,0,178,223,223,209,277,236,226
rna-XM_020105073.1,74,0,0,0,0,0,0,0
rna-XM_020105071.1,424,194,246,83,268,100,176,238
rna-XM_020105077.1,0,0,0,0,0,0,0,0
rna-XM_020105080.1,0,0,0,0,0,0,0,0
rna-XM_020105079.1,0,0,0,0,0,0,0,0
rna-XM_020105078.1,36,30,16,19,14,21,15,20
rna-XM_020105070.1,196,179,349,249,276,178,239,479
rna-XM_020105082.1,0,0,0,5,0,0,0,0
rna-XM_020105083.1,0,0,0,0,0,0,0,0
rna-XM_020105081.1,34,50,17,24,24,26,9,0
rna-XM_020105086.1,0,0,0,0,0,0,0,0
rna-XM_020105084.1,243,282,378,206,166,199,304,422
rna-XM_020105089.1,516,529,457,293,534,344,357,480
rna-XM_020105088.1,4,0,7,0,0,11,0,0
rna-XM_020105091.1,137,83,141,61,203,74,111,127
rna-XM_020105102.1,237,229,352,271,232,254,308,311
rna-XM_020105105.1,0,0,0,0,0,0,0,0
rna-XM_020105106.1,0,0,0,0,0,0,0,0
rna-XM_020105098.1,181933,217156,199755,196846,114548,155829,135716,140681
rna-XM_020105104.1,75,45,43,53,45,40,88,87
rna-XM_020105107.1,204,119,170,88,178,152,208,148
rna-XM_020105103.1,7,0,0,0,0,0,3,5
rna-XM_020105099.1,31,16,19,26,16,11,19,11
rna-XM_020105101.1,56,40,83,34,79,79,56,108
rna-XM_020105100.1,57,32,64,24,79,25,34,72
rna-XM_020105094.1,343,290,416,131,432,369,451,685
rna-XM_020105093.1,42,39,78,39,47,43,62,76
rna-XM_020105111.1,0,0,0,0,0,0,0,0
rna-XM_020105121.1,0,298,80,95,222,237,201,178
rna-XM_020105123.1,0,0,0,0,0,0,0,12
rna-XM_020105124.1,0,0,49,0,23,0,0,0
rna-XM_020105125.1,198,0,0,13,0,0,6,0
rna-XM_020105122.1,117,5,248,84,0,29,157,240
rna-XM_020105109.1,0,5,0,308,0,4,0,114
rna-XM_020105110.1,32,5,47,7,0,5,0,0
rna-XM_020105108.1,96,227,321,0,114,156,171,0
rna-XM_020105126.1,127,154,159,84,136,176,132,146
rna-XM_020105117.1,568,432,743,363,561,523,604,889
rna-XM_020105118.1,4,0,0,0,0,0,0,0
rna-XM_020105120.1,0,0,0,0,0,0,0,0
rna-XM_020105119.1,28,23,30,12,38,25,41,29
rna-XM_020105128.1,0,0,0,0,0,3,0,0
rna-XM_020105127.1,212,131,254,154,266,169,202,329
rna-XM_020105115.1,187,97,115,136,127,119,195,184
rna-XM_020105113.1,0,12,0,0,0,0,0,15
rna-XM_020105114.1,0,0,0,0,0,0,0,0
rna-XM_020105112.1,217,154,179,163,196,215,183,249
rna-XM_020105130.1,0,0,6,0,0,0,0,0
rna-XM_020105131.1,0,0,0,0,0,0,0,0
rna-XM_020105129.1,8,7,25,12,0,0,0,8
rna-XM_020105133.1,638,425,509,334,570,337,397,458
rna-XM_020105144.1,0,12,134,12,40,21,40,14
rna-XM_020105142.1,0,0,0,0,0,0,0,0
rna-XM_020105141.1,0,0,0,0,0,0,0,0
rna-XM_020105140.1,0,0,0,0,0,0,7,15
rna-XM_020105143.1,0,0,0,0,0,0,0,0
rna-XM_020105139.1,9,8,48,22,10,29,28,82
rna-XM_020105138.1,3970,4671,5204,2487,5602,6353,8994,15668
rna-XM_020105134.1,133,131,220,92,116,98,176,213
rna-XM_020105148.1,15249,12276,14876,11494,11601,11075,11933,12122
rna-XM_020105147.1,144,130,198,100,125,159,180,267
rna-XM_020105152.1,0,0,0,0,1,0,23,14
rna-XM_020105149.1,385,413,619,2,666,464,1011,1789
rna-XM_020105153.1,148,276,212,0,312,286,168,277
rna-XM_020105151.1,38,54,45,32,65,37,0,86
rna-XM_020105150.1,8,8,3,424,20,0,17,22
rna-XM_020105146.1,0,23,7,11,12,3,12,8
rna-XM_020105154.1,545,595,967,3601,465,390,449,430
rna-XR_002203539.1,0,95,41,15,44,59,0,34
rna-XM_020105159.1,0,0,0,0,0,0,0,0
rna-XM_020105158.1,0,0,0,0,0,0,206,0
rna-XM_020105160.1,389,301,353,178,247,325,284,268
rna-XR_002203538.1,54,0,18,9,0,0,0,8
rna-XM_020105157.1,4122,3644,3712,2507,3616,3095,2825,2151
rna-XM_020105155.1,439,550,772,398,526,520,677,1175
rna-XM_020105164.1,1556,1636,3105,1642,2310,1481,1636,3369
rna-XM_020105168.1,0,0,0,0,0,0,0,0
rna-XM_020105167.1,1605,570,942,1929,817,355,422,1347
rna-XM_020105163.1,0,0,21,0,0,0,0,0
rna-XM_020105162.1,0,0,3,0,0,2,64,14
rna-XM_020105161.1,34,25,60,77,40,39,0,145
rna-XM_020105170.1,0,0,0,0,0,0,0,0
rna-XM_020105169.1,7,4,6,6,0,3,8,5
rna-XM_020105166.1,0,0,0,0,0,0,0,0
rna-XM_020105172.1,60,47,71,24,65,74,109,106
rna-XM_020105175.1,301,591,347,533,227,128,514,417
rna-XM_020105174.1,1012,904,1061,3392,500,740,532,2403
rna-XM_020105173.1,0,0,1,9,0,0,0,0
rna-XM_020105171.1,195939,239430,603249,268078,571792,203981,380848,430848
rna-XM_020105177.1,21,0,49,23,30,16,27,82
rna-XM_020105182.1,2340,501,1152,876,3630,1803,97,578
rna-XM_020105179.1,167,767,421,272,73,124,839,422
rna-XM_020105178.1,164,844,384,257,1,86,110,133
rna-XM_020105183.1,1677,907,603,285,2912,0,0,0
rna-XM_020105181.1,932,427,1269,818,1505,1494,118,527
rna-XM_020105184.1,266,377,312,249,0,141,1053,431
rna-XM_020105180.1,206,409,254,247,1,85,84,185
rna-XM_020105188.1,0,0,0,0,8,7,13,0
rna-XM_020105190.1,0,0,0,0,0,0,0,0
rna-XM_020105196.1,0,0,19,0,0,0,0,4
rna-XM_020105198.1,0,0,0,0,0,0,0,41
rna-XM_020105197.1,0,0,0,0,31,0,0,0
rna-XM_020105199.1,0,0,0,0,0,0,0,0
rna-XM_020105193.1,476,493,0,0,0,400,0,0
rna-XM_020105192.1,14,13,326,63,494,284,447,574
rna-XM_020105191.1,205,88,383,150,0,0,353,567
rna-XM_020105195.1,5,8,0,102,7,9,10,6
rna-XM_020105189.1,32,32,51,32,15,36,27,40
rna-XR_002203542.1,31,7,27,14,13,12,16,35
rna-XM_020105200.1,16544,11814,11032,12223,16374,18198,19179,19001
rna-XM_020105187.1,405,454,263,153,344,412,502,353
rna-XM_020105186.1,227,134,435,154,282,138,136,355
rna-XM_020105207.1,30,12,0,6,0,7,5,0
rna-XM_020105212.1,1177,959,1290,455,745,757,742,988
rna-XM_020105208.1,414,380,432,269,342,406,444,325
rna-XM_020105201.1,0,0,11,6,0,0,16,0
rna-XM_020105204.1,0,0,0,0,0,0,0,0
rna-XM_020105205.1,0,0,0,0,0,0,0,0
rna-XR_002203544.1,0,0,0,0,0,0,0,0
rna-XM_020105202.1,0,0,0,0,0,0,0,0
rna-XR_002203543.1,0,0,0,8,0,0,0,8
rna-XM_020105213.1,719,582,1159,1218,963,770,1135,2974
rna-XM_020105210.1,5701,4644,5454,3596,4760,4138,4516,4065
rna-XM_020105211.1,2,0,369,0,17,0,0,947
rna-XM_020105214.1,5,4,5,0,4,4,0,0
rna-XM_020105224.1,198,160,379,193,308,196,215,590
rna-XM_020105223.1,3,6,10,0,3,0,6,21
rna-XM_020105221.1,286,331,774,338,655,375,350,734
rna-XM_020105222.1,230,0,148,76,182,37,77,222
rna-XM_020105227.1,6993,6953,11253,4027,9133,5729,4866,8317
rna-XM_020105225.1,654,759,848,401,678,487,634,819
rna-XM_020105226.1,19,43,31,7,48,51,15,31
rna-XM_020105238.1,0,20,13,0,11,0,11,0
rna-XM_020105241.1,0,0,0,0,0,0,0,0
rna-XM_020105239.1,0,0,0,0,0,0,0,0
rna-XM_020105240.1,0,0,0,0,6,16,0,0
rna-XM_020105237.1,660,664,894,423,641,548,674,799
rna-XM_020105230.1,287,236,230,160,284,329,272,214
rna-XM_020105236.1,0,0,0,0,0,0,0,0
rna-XM_020105232.1,161,28,52,121,65,51,86,217
rna-XM_020105234.1,27,73,92,89,109,0,110,274
rna-XM_020105233.1,48,0,0,0,0,0,0,0
rna-XM_020105231.1,33,17,32,25,29,20,32,27
rna-XM_020105242.1,888,796,1622,688,1341,1014,1145,1901
rna-XM_020105252.1,293,215,348,126,284,245,323,474
rna-XM_020105247.1,0,0,9,15,6,20,9,19
rna-XM_020105250.1,0,0,0,0,0,0,0,0
rna-XM_020105251.1,0,61,129,0,0,0,84,119
rna-XM_020105249.1,208,62,256,195,60,613,143,203
rna-XM_020105246.1,196,386,1557,1772,540,380,1113,1106
rna-XM_020105244.1,0,0,0,0,0,0,0,0
rna-XM_020105243.1,10,0,0,5,0,0,0,0
rna-XM_020105245.1,0,0,0,0,0,0,0,0
rna-XR_002203546.1,7,7,21,6,20,16,36,18
rna-XM_020105254.1,32,22,22,8,5,16,39,35
rna-XM_020105253.1,683,591,637,482,658,401,507,799
rna-XM_020105255.1,3,6,3,0,3,5,5,5
rna-XM_020105256.1,557,355,774,437,415,265,623,836
rna-XM_020105257.1,40,178,0,0,176,268,0,0
rna-XM_020105264.1,106,106,158,53,135,104,120,118
rna-XM_020105258.1,854,705,626,440,585,679,751,634
rna-XM_020105261.1,997,532,840,372,853,880,891,1037
rna-XM_020105282.1,0,0,0,0,97,47,0,0
rna-XM_020105280.1,0,0,0,0,0,0,0,0
rna-XM_020105281.1,0,0,0,0,0,0,0,0
rna-XM_020105262.1,120,72,119,67,93,75,86,130
rna-XM_020105283.1,79,89,0,0,0,0,0,0
rna-XM_020105279.1,47,3,67,25,0,40,57,113
rna-XM_020105278.1,0,0,0,0,0,0,0,0
rna-XM_020105277.1,0,0,0,0,0,0,0,0
rna-XM_020105275.1,219,135,234,69,221,129,164,268
rna-XM_020105276.1,2,0,7,0,4,2,4,8
rna-XM_020105273.1,0,0,3,0,0,13,0,0
rna-XM_020105274.1,0,0,0,0,0,0,0,0
rna-XM_020105272.1,0,0,0,0,0,0,0,0
rna-XM_020105270.1,23,7,32,32,24,9,30,33
rna-XM_020105269.1,9,451,12,3,58,568,629,9
rna-XM_020105268.1,2631,2188,3409,2234,2692,2258,2352,5300
rna-XM_020105284.1,0,1,278,1,1,0,202,188
rna-XM_020105286.1,313,202,0,185,378,227,0,0
rna-XM_020105292.1,0,14,10,0,16,7,7,0
rna-XM_020105309.1,0,0,77,0,0,0,0,0
rna-XM_020105310.1,0,16,21,0,25,5,79,11
rna-XM_020105311.1,0,0,0,0,0,0,20,0
rna-XM_020105306.1,125,85,106,56,118,28,16,217
rna-XM_020105308.1,26,0,9,31,23,107,14,34
rna-XM_020105304.1,2722,5558,4901,11469,2222,1919,2487,4626
rna-XR_002203548.1,5796,4614,2705,4282,5038,4921,4281,4058
rna-XM_020105293.1,574,546,793,446,696,516,594,604
rna-XM_020105294.1,117,129,223,99,91,121,174,187
rna-XM_020105300.1,0,0,0,0,0,0,0,0
rna-XM_020105296.1,440,174,433,124,120,382,156,0
rna-XM_020105295.1,33,180,8,83,287,39,130,417
rna-XM_020105297.1,32,123,0,0,160,0,66,3
rna-XM_020105299.1,28,0,0,0,0,0,0,0
rna-XM_020105301.1,26,0,0,0,0,0,0,0
rna-XM_020105303.1,125,91,197,92,164,115,234,387
rna-XM_020105302.1,123,45,233,54,241,75,94,169
rna-XM_020105290.1,0,0,5,14,0,9,0,0
rna-XM_020105291.1,0,0,0,24,0,0,0,0
rna-XM_020105289.1,82,174,0,58,0,0,57,0
rna-XM_020105288.1,41,0,115,28,55,47,9,50
rna-XM_020105313.1,0,0,0,0,0,2,1,0
rna-XM_020105312.1,153,166,73,109,167,118,133,112
rna-XM_020105305.1,4872,4465,7352,3574,5617,3692,4233,3913
rna-XM_020105287.1,73,59,85,27,68,70,95,82
rna-XM_020105315.1,0,0,0,0,0,0,0,0
rna-XR_002203549.1,0,0,0,0,0,0,0,5
rna-XM_020105318.1,123,134,205,149,121,112,158,296
rna-XM_020105320.1,0,0,0,0,0,0,0,0
rna-XM_020105319.1,49,34,43,40,60,38,76,113
rna-XM_020105316.1,1404,1520,945,777,1553,831,1461,1198
rna-XM_020105317.1,880,549,1736,567,843,1263,1483,1843
rna-XM_020105321.1,341,307,563,378,467,409,473,656
rna-XM_020105322.1,0,0,0,0,0,0,0,0
rna-XM_020105327.1,143,131,200,133,121,22,113,420
rna-XM_020105328.1,123,108,238,125,145,159,80,433
rna-XR_002203551.1,7,0,0,0,7,0,0,7
rna-XM_020105326.1,34,42,103,0,106,13,50,108
rna-XM_020105330.1,0,0,0,0,0,0,0,0
rna-XM_020105331.1,5312,4956,7926,3672,4776,7012,8006,6737
rna-XM_020105333.1,504,479,713,412,412,357,658,671
rna-XM_020105337.1,93,44,102,327,64,48,84,103
rna-XM_020105334.1,108,142,148,82,145,146,137,177
rna-XM_020105346.1,0,0,0,1094,570,0,815,0
rna-XM_020105347.1,0,0,0,338,0,0,0,0
rna-XM_020105349.1,0,0,0,214,0,0,0,0
rna-XM_020105348.1,615,849,1295,223,0,685,0,1851
rna-XM_020105339.1,38,54,85,152,63,35,50,95
rna-XM_020105341.1,54,67,31,18,80,62,44,26
rna-XM_020105342.1,120,134,94,59,187,191,132,286
rna-XM_020105350.1,1596,1681,1376,913,1170,900,918,996
rna-XR_002203553.1,0,0,0,0,0,0,0,0
rna-XM_020105355.1,0,0,0,0,0,0,0,4713
rna-XM_020105356.1,0,0,27,9,7,6,8,1097
rna-XM_020105357.1,158,157,342,199,201,202,212,339
rna-XM_020105354.1,1992,1447,3123,1495,1794,1736,3350,0
rna-XM_020105351.1,463,398,795,477,630,422,592,1343
rna-XM_020105353.1,0,9,11,5,0,0,7,0
rna-XM_020105359.1,0,0,0,0,0,0,0,0
rna-XM_020105358.1,19,8,14,11,16,16,26,24
rna-XM_020105363.1,107,109,140,57,159,110,151,158
rna-XM_020105365.1,0,0,0,0,0,0,0,3
rna-XM_020105361.1,0,0,0,0,0,0,0,0
rna-XM_020105366.1,9,11,12,7,28,0,8,16
rna-XM_020105367.1,115,83,92,25,65,130,84,134
rna-XM_020105379.1,0,5,29,28,0,0,0,8
rna-XM_020105369.1,645,762,1250,1792,568,507,770,1662
rna-XM_020105398.1,35,14,97,29,36,30,52,186
rna-XM_020105399.1,289,434,527,412,289,373,623,1052
rna-XM_020105391.1,0,0,0,0,0,0,0,0
rna-XM_020105389.1,283,276,487,665,345,325,315,577
rna-XM_020105390.1,3,0,0,0,4,0,0,0
rna-XM_020105397.1,79,54,70,54,42,0,32,71
rna-XM_020105392.1,0,0,0,0,0,0,0,0
rna-XM_020105395.1,0,0,4,0,3,0,0,0
rna-XM_020105394.1,0,0,1,0,0,0,0,0
rna-XM_020105396.1,0,0,0,0,0,0,0,0
rna-XM_020105393.1,10,20,7,8,9,43,22,15
rna-XM_020105381.1,0,0,1,1,0,0,0,0
rna-XM_020105380.1,777,740,948,1471,710,893,680,1010
rna-XM_020105388.1,0,0,1,0,0,0,1,0
rna-XM_020105386.1,508,452,573,690,551,471,522,716
rna-XM_020105384.1,0,0,1,565,0,1,0,1
rna-XM_020105385.1,942,916,1034,0,1051,762,1105,1354
rna-XM_020105403.1,0,0,0,0,0,0,0,0
rna-XM_020105402.1,0,362,5,248,309,353,324,0
rna-XM_020105383.1,80,76,0,8,0,67,57,18
rna-XM_020105382.1,48,39,109,8,68,82,74,230
rna-XM_020105401.1,338,0,580,0,0,0,0,457
rna-XM_020105375.1,14,8,9,8,18,37,27,25
rna-XM_020105377.1,259,232,248,107,267,178,221,285
rna-XM_020105406.1,0,0,0,0,0,0,0,0
rna-XM_020105408.1,0,0,0,0,0,0,0,0
rna-XM_020105407.1,4,5,0,2,3,2,6,6
rna-XM_020105370.1,0,0,0,0,0,0,0,0
rna-XM_020105404.1,0,0,0,0,0,0,0,0
rna-XM_020105405.1,1293,1440,1631,1215,1494,1420,1528,2276
rna-XM_020105371.1,13,11,0,0,7,5,5,0
rna-XR_002203554.1,89,95,163,101,123,99,122,194
rna-XR_002203555.1,0,0,0,0,0,0,0,0
rna-XM_020105414.1,77318,76145,72649,73553,72716,77104,82355,74033
rna-XM_020105432.1,55,36,92,23,49,68,68,72
rna-XM_020105431.1,470,357,506,234,572,314,346,550
rna-XM_020105433.1,131,88,201,49,172,100,160,165
rna-XM_020105434.1,1,1,0,0,3,0,0,0
rna-XM_020105415.1,330,281,206,187,240,294,338,249
rna-XM_020105442.1,392,302,377,111,415,300,350,258
rna-XM_020105419.1,223,368,411,336,373,291,302,306
rna-XM_020105420.1,39,59,46,29,48,27,26,47
rna-XM_020105421.1,246,185,291,113,324,208,243,322
rna-XM_020105410.1,878,1062,999,1296,888,1134,1203,1393
rna-XM_020105424.1,0,0,0,0,0,0,0,0
rna-XM_020105423.1,0,0,0,0,0,17,51,0
rna-XM_020105425.1,281,286,357,268,293,271,304,388
rna-XM_020105427.1,0,0,0,0,0,0,0,0
rna-XM_020105426.1,5,0,4,0,0,0,0,0
rna-XM_020105428.1,0,0,0,47,0,100,0,0
rna-XM_020105429.1,124,96,112,0,95,0,70,0
rna-XM_020105430.1,6,2,0,6,25,0,0,91
rna-XM_020105438.1,0,66,214,0,0,266,0,0
rna-XM_020105436.1,241,80,186,188,263,0,298,353
rna-XM_020105437.1,3,96,0,0,0,0,0,122
rna-XM_020105413.1,366,329,322,130,374,233,323,304
rna-XM_020105416.1,4,0,0,11,0,0,11,23
rna-XM_020105417.1,1513,1034,546,451,999,974,654,205
rna-XM_020105409.1,22,21,32,13,26,55,21,10
rna-XM_020105443.1,428,437,617,624,483,453,508,671
rna-XM_020105439.1,0,0,0,0,0,0,0,0
rna-XM_020105440.1,531,431,643,254,607,419,458,713
rna-XM_020105441.1,0,0,0,0,0,0,0,0
rna-XM_020105448.1,1233,1129,2420,1056,1695,1328,1619,2599
rna-XM_020105449.1,8,1,6,9,4,1,10,2
rna-XM_020105450.1,0,0,0,4,4,0,0,0
rna-XM_020105451.1,0,0,0,0,0,0,0,0
rna-XM_020105444.1,6,8,0,4,12,13,0,5
rna-XM_020105445.1,23,20,16,22,10,10,10,8
rna-XM_020105446.1,0,12,0,9,6,12,11,15
rna-XR_002203556.1,304,104,560,286,462,508,840,848
rna-XM_020105447.1,14689,9466,14798,11881,9790,12543,17941,14448
rna-XR_002203557.1,582,566,650,417,621,530,579,845
rna-XM_020105459.1,0,0,0,0,0,0,0,0
rna-XM_020105458.1,0,0,0,0,0,0,0,0
rna-XM_020105457.1,8,12,12,8,12,10,0,0
rna-XM_020105456.1,26,70,62,24,14,2,0,3
rna-XM_020105455.1,159,228,135,80,167,211,102,176
rna-XM_020105454.1,292,109,215,152,144,72,159,144
rna-XM_020105469.1,0,0,0,0,0,6,0,0
rna-XM_020105468.1,0,15,9,6,0,0,8,0
rna-XM_020105467.1,225,142,222,168,177,178,142,203
rna-XM_020105466.1,7,0,0,0,11,10,23,0
rna-XM_020105452.1,0,0,0,0,0,0,1,0
rna-XM_020105453.1,0,0,0,0,0,0,0,0
rna-XM_020105472.1,0,0,0,0,0,0,0,17
rna-XM_020105473.1,0,0,0,0,0,0,0,0
rna-XM_020105475.1,0,0,0,0,0,0,0,0
rna-XM_020105474.1,41,42,19,8,17,30,42,19
rna-XM_020105464.1,0,0,0,0,0,0,0,0
rna-XM_020105465.1,0,0,0,0,0,0,0,0
rna-XM_020105463.1,110,85,103,46,59,102,97,131
rna-XM_020105477.1,0,3,3,0,0,0,0,0
rna-XM_020105476.1,0,0,0,0,0,0,0,0
rna-XR_002203558.1,0,0,0,0,0,0,0,7
rna-XM_020105493.1,0,0,10,0,8,0,0,0
rna-XM_020105492.1,343,255,181,88,240,153,154,204
rna-XM_020105490.1,0,0,0,3,0,0,0,3
rna-XM_020105482.1,0,0,0,0,0,0,0,0
rna-XM_020105488.1,0,0,6,0,6,10,0,0
rna-XM_020105489.1,0,0,0,0,0,0,0,0
rna-XM_020105484.1,187,173,316,145,202,205,286,663
rna-XM_020105494.1,0,14,41,59,17,18,32,73
rna-XM_020105495.1,0,0,0,0,0,0,0,0
rna-XR_002203559.1,10,6,12,10,17,13,23,13
rna-XM_020105498.1,53,33,40,48,57,57,47,28
rna-XM_020105497.1,75,51,93,65,77,43,45,78
rna-XM_020105500.1,56,80,103,82,169,122,83,122
rna-XM_020105505.1,100,57,64,26,69,59,25,26
rna-XM_020105511.1,215,190,264,273,188,213,183,230
rna-XM_020105506.1,134,151,232,107,157,125,164,271
rna-XM_020105513.1,0,149,220,100,165,0,158,273
rna-XM_020105514.1,0,0,0,0,0,0,0,0
rna-XM_020105512.1,125,0,0,0,0,93,0,0
rna-XM_020105502.1,337,223,408,318,320,215,255,630
rna-XM_020105504.1,5,3,6,0,0,6,0,3
rna-XM_020105503.1,37,32,68,73,40,47,50,18
rna-XM_020105516.1,0,0,103,55,67,32,0,125
rna-XM_020105515.1,604,513,898,700,732,406,472,831
rna-XM_020105508.1,0,0,0,0,0,0,0,0
rna-XM_020105509.1,0,0,0,0,0,0,12,41
rna-XM_020105507.1,122,105,300,314,163,123,131,235
rna-XM_020105519.1,6,4,45,0,29,15,18,9
rna-XM_020105521.1,0,0,0,0,0,0,0,0
rna-XM_020105520.1,0,0,0,0,0,0,0,0
rna-XM_020105517.1,458,437,544,325,459,693,540,263
rna-XM_020105525.1,0,0,0,0,0,0,0,0
rna-XM_020105524.1,127,112,71,57,115,126,90,65
rna-XM_020105518.1,13,12,25,22,11,13,17,18
rna-XM_020105527.1,0,0,0,0,29,0,47,0
rna-XM_020105526.1,351,399,594,308,377,375,302,509
rna-XM_020105528.1,0,0,0,0,0,0,7,0
rna-XM_020105529.1,0,0,21,25,0,0,0,5
rna-XM_020105532.1,830,876,1288,768,920,1038,1451,1707
rna-XM_020105530.1,8,20,17,12,17,15,29,10
rna-XM_020105533.1,316,367,253,0,0,278,448,0
rna-XM_020105534.1,20,17,325,352,497,254,157,736
rna-XM_020105549.1,0,0,0,0,0,0,0,0
rna-XM_020105548.1,6,0,0,0,0,0,0,0
rna-XM_020105562.1,128,126,325,208,125,130,253,316
rna-XM_020105558.1,0,0,0,0,0,0,0,0
gene-LOC109641185,0,13,21,0,10,13,6,8
rna-XM_020105559.1,51,0,0,46,0,41,0,31
rna-XM_020105556.1,164,200,139,166,259,123,101,79
rna-XM_020105557.1,20,0,95,0,0,18,88,102
rna-XM_020105560.1,0,0,14,0,0,0,18,0
rna-XM_020105561.1,205,318,238,397,290,328,303,172
rna-XM_020105551.1,1832,1573,1563,1354,1583,1612,1643,1330
rna-XM_020105552.1,95,22,23,25,217,19,64,258
rna-XM_020105544.1,0,0,15,18,0,0,52,0
rna-XM_020105546.1,130,113,221,196,140,166,233,461
rna-XM_020105553.1,343,351,609,404,448,479,563,845
rna-XM_020105555.1,110,71,0,0,4,0,0,0
rna-XM_020105563.1,11,34,31,30,15,29,41,95
rna-XR_002203560.1,10,3,7,0,6,11,8,0
rna-XR_002203561.1,1,0,0,0,0,0,0,0
rna-XM_020105571.1,0,0,0,0,0,0,0,0
rna-XM_020105572.1,50,69,68,66,96,83,75,36
rna-XM_020105574.1,9,9,14,4,22,14,24,15
rna-XM_020105573.1,9,6,12,0,0,0,12,19
rna-XM_020105575.1,38,49,1002,248,137,32,182,75
rna-XM_020105578.1,7,0,0,0,0,0,0,0
rna-XM_020105583.1,642,523,715,497,671,301,312,523
