transcript_id,SRR13308380,SRR13308381,SRR13308382,SRR13308383,SRR13308392,SRR13308393,SRR13308394,SRR13308395
rna-XM_020113452.1,41,19,68,8,14,35,11,75
rna-XR_002203995.1,37,40,43,26,30,54,35,19
rna-XM_020113455.1,0,0,0,4,0,0,0,0
rna-XM_020113458.1,0,0,15,0,10,0,6,5
rna-XM_020113459.1,14,6,24,61,13,10,58,224
rna-XM_020113460.1,0,0,10,0,2,0,9,0
rna-XM_020113461.1,438,356,321,246,300,197,237,259
rna-XM_020113462.1,88,69,69,36,74,63,55,55
rna-XM_020113463.1,31,25,58,71,28,13,15,26
rna-XM_020113464.1,1057,1062,714,654,819,831,744,567
rna-XM_020113465.1,40,32,15,22,24,15,14,0
rna-XM_020113466.1,23,26,126,202,19,31,28,63
rna-XM_020113469.1,8,0,22,9,14,6,0,16
rna-XM_020113471.1,8,13,17,25,18,15,0,9
rna-XM_020113472.1,42,43,51,34,40,44,43,46
rna-XM_020113473.1,71,59,118,64,64,86,118,160
rna-XM_020113474.1,98,90,118,65,155,132,82,73
rna-XM_020113475.1,11,16,19,6,12,12,13,14
rna-XM_020113476.1,5,2,12,3,5,6,12,21
rna-XM_020113479.1,121,89,250,45,113,118,176,237
rna-XM_020113480.1,176,137,243,199,192,144,202,409
rna-XM_020113483.1,12,19,14,10,14,16,9,15
rna-XM_020113484.1,17,4,9,9,13,8,0,8
rna-XM_020113485.1,6,0,0,4,0,0,4,4
rna-XM_020113486.1,5,0,5,21,0,27,19,38
rna-XM_020113488.1,36,44,41,35,56,58,38,53
rna-XM_020113489.1,3,0,0,0,0,2,0,0
rna-XM_020113490.1,539,531,733,629,574,564,705,1198
rna-XM_020113491.1,22,14,14,25,21,25,41,107
rna-XM_020113493.1,39,39,71,34,45,46,49,47
rna-XR_002203996.1,29,27,18,28,23,15,14,22
rna-XM_020113494.1,774,693,672,608,655,695,896,619
rna-XM_020113496.1,9,0,5,0,19,7,6,20
rna-XM_020113498.1,14,0,0,0,8,14,10,11
rna-XM_020113500.1,3,4,6,0,4,20,9,9
rna-XM_020113499.1,1689,1681,2304,2860,1729,1872,2404,4927
rna-XM_020113502.1,0,6,4,0,9,22,13,0
rna-XM_020113501.1,30,19,8,7,12,0,4,13
rna-XM_020113503.1,33,26,34,23,40,23,19,49
rna-XM_020113504.1,8,18,15,7,20,12,26,34
rna-XM_020113505.1,107,102,176,66,177,121,178,280
rna-XM_020113507.1,11,20,31,7,18,16,24,14
rna-XM_020113508.1,30,38,24,21,34,26,36,47
rna-XM_020113510.1,324,328,711,466,401,327,532,819
rna-XM_020113509.1,4968,4931,3803,4119,3384,3765,3874,3810
rna-XM_020113512.1,75,55,150,77,82,136,191,410
rna-XM_020113513.1,18,16,16,10,27,29,20,31
rna-XM_020113514.1,33,26,27,22,51,18,57,61
rna-XM_020113515.1,37,47,67,30,61,38,68,69
rna-XM_020113516.1,145,125,159,139,107,77,58,92
rna-XM_020113518.1,166,154,116,99,158,131,107,95
rna-XM_020113519.1,284,198,136,90,183,204,134,77
rna-XM_020113520.1,420,406,475,345,403,407,422,412
rna-XM_020113524.1,30,18,27,7,27,18,24,28
rna-XM_020113525.1,7,2,14,3,5,0,0,14
rna-XM_020113526.1,71,94,214,95,95,164,191,251
rna-XM_020113528.1,46,130,154,67,94,98,110,75
rna-XM_020113529.1,11,32,62,37,38,53,68,94
rna-XM_020113530.1,146,134,195,122,183,160,181,264
rna-XM_020113531.1,263,188,245,114,233,211,177,183
rna-XM_020113532.1,11,4,0,0,0,0,0,0
rna-XM_020113523.1,22714,17795,21470,23552,18555,17293,21421,21939
rna-XR_002203998.1,206,144,136,122,195,195,152,115
rna-XM_020113535.1,13,14,10,8,18,15,14,34
rna-XM_020113536.1,247,188,308,252,277,133,164,268
rna-XM_020113537.1,71,32,91,63,82,93,63,84
rna-XM_020113538.1,134,183,268,130,181,105,142,160
rna-XM_020113539.1,1460,867,615,292,796,770,491,248
rna-XM_020113541.1,113,103,210,128,123,94,112,178
rna-XM_020113542.1,35,68,209,36,65,53,70,80
rna-XM_020113543.1,7,2,14,0,11,0,17,0
rna-XM_020113545.1,186,172,121,47,155,107,156,218
rna-XM_020113546.1,28,20,34,13,14,17,30,25
rna-XM_020113548.1,4,5,0,3,2,1,3,0
rna-XM_020113549.1,19,19,55,52,33,22,30,47
rna-XM_020113551.1,284,268,247,219,325,246,257,254
rna-XM_020113552.1,122,103,165,115,111,88,107,139
rna-XM_020113553.1,8,8,15,5,14,21,14,12
rna-XM_020113554.1,60,68,68,47,81,46,45,50
rna-XM_020113556.1,345,323,457,219,361,364,403,1221
rna-XM_020113558.1,0,0,0,65,0,0,0,0
rna-XM_020113559.1,127,98,178,60,131,95,112,61
rna-XM_020113557.1,52,46,100,0,39,45,50,225
rna-XM_020113561.1,69,62,65,23,39,70,69,44
rna-XM_020113562.1,0,0,7,0,0,0,0,0
rna-XM_020113563.1,88,58,146,62,79,91,104,151
rna-XM_020113564.1,25,48,82,21,16,27,23,15
rna-XM_020113565.1,32,52,43,25,42,31,49,25
rna-XM_020113567.1,8,0,8,5,0,0,7,8
rna-XM_020113568.1,5,10,5,4,3,3,3,7
rna-XM_020113569.1,47,48,64,46,70,62,43,71
rna-XM_020113570.1,6,10,4,9,6,7,9,2
rna-XM_020113572.1,151,143,111,82,146,81,148,174
rna-XM_020113573.1,16,16,12,10,6,11,6,21
rna-XM_020113576.1,38,32,59,26,46,48,33,44
rna-XR_002203999.1,0,0,4,0,4,0,0,4
rna-XM_020113578.1,16,9,18,14,0,9,15,20
rna-XM_020113579.1,440,299,258,917,132,208,116,109
rna-XM_020113580.1,3,0,3,0,0,0,0,0
rna-XR_002204000.1,16,26,43,0,28,6,24,38
rna-XR_002204001.1,9,5,24,17,22,6,29,2
rna-XM_020113581.1,179,187,170,97,183,122,224,232
rna-XM_020113582.1,20,15,8,4,16,0,0,21
rna-XM_020113584.1,4,6,0,0,0,5,0,0
rna-XM_020113585.1,113,96,175,78,144,113,137,282
rna-XM_020113586.1,29,26,49,23,53,28,49,40
rna-XM_020113589.1,28,44,80,31,114,33,21,10
rna-XM_020113590.1,130,162,186,84,188,128,212,270
rna-XM_020113591.1,235,192,128,182,151,158,156,112
rna-XM_020113593.1,0,0,0,0,0,0,0,0
rna-XM_020113595.1,307,349,281,529,248,207,210,273
rna-XM_020113596.1,11,16,29,20,28,15,20,20
rna-XM_020113597.1,44,29,30,21,41,32,29,26
rna-XM_020113598.1,35,44,70,28,42,28,28,41
rna-XM_020113599.1,28,26,20,6,12,34,23,19
rna-XM_020113600.1,107,99,226,81,105,87,152,269
rna-XM_020113601.1,7,10,8,0,8,6,0,0
rna-XM_020113604.1,15,16,17,7,16,13,4,12
rna-XM_020113605.1,24,11,87,29,36,32,32,59
rna-XM_020113606.1,446,449,525,349,450,383,319,381
id-LOC109647798,125,143,167,123,115,186,181,124
rna-XM_020113607.1,187,186,168,126,156,187,194,199
rna-XM_020113608.1,16,24,24,40,0,7,23,11
rna-XM_020113611.1,4,0,7,0,0,6,7,0
rna-XM_020113612.1,2339,1913,1798,1758,1739,1659,1335,1203
rna-XM_020113614.1,160,173,193,167,239,194,199,281
rna-XM_020113615.1,476,385,490,350,422,299,282,374
rna-XM_020113617.1,331,268,476,378,449,374,414,635
rna-XM_020113619.1,0,0,0,0,0,0,17,0
rna-XM_020113620.1,10,20,14,0,13,19,27,7
rna-XM_020113622.1,15,15,12,19,13,20,21,19
rna-XM_020113623.1,8,0,8,10,9,16,8,14
rna-XM_020113624.1,251,198,140,82,172,241,235,175
rna-XM_020113625.1,39,48,73,42,64,69,69,140
rna-XM_020113627.1,62,88,81,69,84,100,160,123
rna-XM_020113629.1,153,131,303,191,313,187,246,282
rna-XM_020113630.1,430,311,383,171,429,423,384,509
rna-XM_020113631.1,6,2,7,4,10,2,5,8
rna-XM_020113632.1,57,41,104,45,92,37,46,91
rna-XM_020113633.1,68,79,52,25,61,112,81,40
rna-XM_020113634.1,0,0,0,12,0,0,0,0
rna-XM_020113635.1,25,34,35,15,12,35,58,130
rna-XM_020113636.1,5,2,0,0,0,0,0,0
rna-XM_020113638.1,67,64,74,38,48,47,67,55
rna-XR_002204003.1,0,0,0,0,0,0,0,7
rna-XM_020113641.1,0,0,10,0,5,7,10,5
rna-XM_020113642.1,0,0,0,10,0,3,9,7
rna-XM_020113643.1,363,268,378,358,267,310,261,370
rna-XM_020113645.1,343,302,302,190,276,241,399,380
rna-XM_020113646.1,3,0,0,0,0,0,0,0
rna-XM_020113647.1,180,202,279,189,192,172,177,211
rna-XM_020113648.1,23,24,21,19,18,26,25,29
rna-XM_020113650.1,176,121,104,46,160,118,103,128
rna-XM_020113651.1,86,130,80,61,134,265,224,52
gene-LOC109647843,48,39,85,37,49,27,34,70
rna-XM_020113652.1,85,61,164,65,146,58,63,138
rna-XM_020113653.1,80,69,70,37,62,53,102,97
rna-XM_020113657.1,32,0,22,7,8,7,0,7
rna-XM_020113656.1,35,19,0,0,62,0,69,0
rna-XM_020113655.1,27,48,53,35,20,50,0,98
rna-XM_020113658.1,35,30,49,14,35,25,25,29
rna-XM_020113659.1,81,54,66,36,76,68,49,64
rna-XM_020113660.1,0,0,0,0,0,0,0,0
rna-XM_020113661.1,36,42,68,53,54,39,50,84
rna-XM_020113662.1,215,194,254,166,243,178,253,279
rna-XM_020113663.1,37,65,101,153,21,76,57,73
rna-XM_020113667.1,35,36,41,34,21,14,35,36
rna-XM_020113668.1,119,107,198,131,145,141,115,144
rna-XM_020113669.1,32,50,18,48,26,32,45,25
rna-XM_020113670.1,305,378,418,325,368,357,420,289
rna-XM_020113671.1,0,9,0,0,0,0,5,0
rna-XM_020113672.1,55,47,26,27,45,40,28,36
rna-XM_020113673.1,59,44,39,30,34,29,47,24
rna-XM_020113678.1,6,10,17,7,0,0,8,8
rna-XM_020113677.1,1026,1126,1110,976,1083,866,1059,1198
rna-XM_020113679.1,28,35,71,33,45,53,67,87
rna-XM_020113680.1,0,0,0,0,0,0,0,0
rna-XM_020113682.1,76,55,50,49,81,55,43,32
rna-XM_020113683.1,987,634,851,425,787,711,725,876
rna-XR_002204004.1,103,64,146,124,104,87,113,183
rna-XM_020113684.1,9,5,18,16,14,16,17,22
rna-XM_020113686.1,209,312,274,243,226,318,275,261
rna-XM_020113687.1,10,8,16,14,17,19,19,10
rna-XM_020113688.1,0,0,4,0,0,0,6,4
rna-XM_020113690.1,83,54,88,92,74,48,76,110
rna-XM_020113691.1,18,10,6,12,23,20,14,0
rna-XM_020113692.1,39,18,24,13,17,9,18,2
rna-XM_020113697.1,38,71,32,51,34,47,25,10
rna-XM_020113698.1,19,16,8,17,20,9,12,15
rna-XM_020113699.1,123,124,124,85,153,101,100,119
rna-XM_020113700.1,129,119,108,174,89,75,95,118
rna-XM_020113701.1,189,223,294,190,231,179,195,292
rna-XM_020113702.1,0,0,24,13,20,6,10,22
rna-XM_020113703.1,2,0,0,0,0,0,0,0
rna-XM_020113707.1,5,6,13,0,13,3,18,24
rna-XM_020113706.1,2298,1718,1900,2269,2532,2173,2286,2108
rna-XM_020113711.1,15,8,20,20,20,18,16,21
rna-XR_002204006.1,0,0,24,22,0,0,0,0
rna-XR_002204005.1,9,31,12,15,19,12,11,24
rna-XM_020113712.1,18,18,24,9,28,13,18,15
rna-XM_020113713.1,67,89,76,83,65,81,29,67
rna-XM_020113715.1,1053,1050,1787,1453,1200,1164,1476,1152
rna-XR_002204007.1,14,24,18,4,38,21,29,62
rna-XM_020113719.1,0,0,0,15,0,0,0,10
rna-XM_020113718.1,91,116,109,142,56,89,156,212
rna-XM_020113720.1,545,492,430,340,447,472,543,816
rna-XM_020113721.1,0,0,0,0,0,0,0,0
rna-XM_020113723.1,227,282,574,247,152,259,394,462
rna-XM_020113724.1,0,0,0,12,0,5,0,0
rna-XM_020113726.1,424,455,388,356,443,480,481,430
rna-XM_020113727.1,29,29,45,10,32,40,31,49
rna-XM_020113728.1,99,102,162,76,85,134,175,272
rna-XM_020113729.1,112,100,183,112,137,101,92,234
rna-XM_020113730.1,7,16,23,6,26,4,14,16
rna-XM_020113731.1,0,0,0,0,0,0,0,0
rna-XM_020113734.1,4,7,7,0,0,6,11,0
rna-XM_020113735.1,8,7,4,12,8,8,0,6
rna-XM_020113736.1,41,18,48,34,22,24,27,20
rna-XM_020113737.1,9,19,14,0,14,20,20,63
rna-XM_020113738.1,1,14,9,55,8,17,7,14
rna-XM_020113739.1,63,54,34,36,38,16,34,20
rna-XM_020113742.1,57,86,111,54,144,146,64,68
rna-XM_020113743.1,6,7,9,6,8,7,7,10
rna-XM_020113744.1,10,15,7,3,7,21,21,23
rna-XM_020113746.1,9,8,22,18,16,11,38,37
rna-XR_002204008.1,11,6,9,12,9,0,11,25
rna-XM_020113747.1,0,5,116,6,4,11,28,282
rna-XM_020113748.1,9,0,7,9,5,0,0,6
rna-XM_020113750.1,0,12,17,14,0,13,18,10
rna-XM_020113745.1,15823,13876,15390,16764,12621,12357,14524,12793
rna-XM_020113751.1,11,0,3,6,0,8,13,35
rna-XM_020113753.1,0,0,7,0,0,0,0,11
rna-XM_020113754.1,15,14,8,0,17,13,8,11
rna-XM_020113756.1,191,192,162,94,157,221,139,51
rna-XM_020113757.1,33,34,16,24,13,19,8,8
rna-XM_020113758.1,56,44,73,50,62,62,54,84
rna-XM_020113759.1,115,67,187,107,142,78,71,148
rna-XM_020113760.1,603,302,233,331,797,1003,489,287
rna-XM_020113761.1,21,20,35,16,21,31,60,31
rna-XM_020113762.1,135,101,144,95,166,80,119,150
rna-XM_020113763.1,57,80,85,60,59,51,63,109
rna-XM_020113765.1,19,26,43,18,39,36,57,64
rna-XM_020113768.1,433,383,626,272,500,347,457,578
rna-XM_020113770.1,73,80,119,53,51,53,97,214
rna-XM_020113771.1,15,18,14,6,13,10,11,25
rna-XM_020113773.1,0,0,0,5,0,0,0,0
rna-XM_020113774.1,256,233,231,189,198,256,227,187
rna-XR_002204009.1,1174,1188,1533,2116,1212,1348,1586,3136
rna-XM_020113775.1,0,0,5,0,8,0,0,4
rna-XM_020113776.1,348,378,370,300,374,286,267,353
rna-XM_020113777.1,34,22,122,35,47,33,48,87
rna-XM_020113778.1,67,62,96,30,45,52,52,130
rna-XM_020113779.1,81,64,75,53,77,75,82,80
rna-XM_020113780.1,186,131,449,472,213,138,158,373
rna-XM_020113783.1,17,19,23,14,19,19,35,36
rna-XM_020113784.1,2,4,22,15,14,2,3,10
rna-XM_020113786.1,805,785,1024,827,804,533,849,682
rna-XM_020113787.1,719,334,1726,639,865,802,1579,2162
rna-XM_020113792.1,138,103,137,75,169,90,79,100
rna-XM_020113796.1,12,22,11,0,25,12,27,0
rna-XM_020113798.1,407,339,790,767,413,442,632,1512
gene-LOC109648001,47,54,91,17,46,43,36,179
rna-XM_020113802.1,0,0,0,0,0,0,0,0
rna-XM_020113803.1,3,0,3,0,0,0,0,0
rna-XM_020113804.1,11,0,7,0,13,5,13,0
rna-XM_020113805.1,28,24,16,14,25,21,25,14
rna-XM_020113807.1,46,16,49,26,0,26,17,41
rna-XM_020113806.1,14,86,77,29,105,56,100,58
rna-XM_020113808.1,84,99,118,75,116,76,100,93
rna-XM_020113810.1,3,0,0,0,0,0,3,0
rna-XM_020113811.1,8,11,30,33,29,6,28,41
rna-XM_020113812.1,76,70,69,46,34,45,58,59
gene-LOC109648016,59,49,33,16,44,49,68,44
rna-XM_020113815.1,59,59,50,44,75,40,63,87
rna-XR_002204010.1,86,81,103,95,124,94,102,107
rna-XM_020113816.1,0,0,0,0,0,0,5,0
rna-XM_020113817.1,45,50,210,90,81,49,118,235
rna-XM_020113819.1,36,38,17,31,28,31,12,38
rna-XM_020113820.1,188,131,266,210,212,165,245,410
rna-XM_020113821.1,11,15,27,0,122,9,65,21
rna-XM_020113822.1,8,9,22,5,18,16,11,14
rna-XM_020113823.1,9,7,0,3,6,7,7,6
rna-XM_020113825.1,0,0,5,0,0,5,6,4
rna-XM_020113826.1,96,68,99,55,79,71,96,126
gene-LOC109648036,37,42,92,253,28,20,42,48
rna-XM_020113829.1,79,52,93,39,74,43,82,125
rna-XR_002204011.1,222,178,255,138,182,270,243,384
rna-XR_002204012.1,513,472,765,569,501,470,603,546
rna-XR_002204013.1,432,347,389,221,480,433,507,557
rna-XM_020113830.1,703,497,399,218,641,358,243,194
rna-XM_020113831.1,43,53,22,18,26,69,51,15
rna-XM_020113832.1,229,183,211,155,266,172,194,308
rna-XM_020113834.1,0,4,0,0,0,0,0,3
rna-XM_020113835.1,38,43,38,44,27,25,45,30
rna-XM_020113838.1,3,0,0,2,0,0,0,0
rna-XM_020113839.1,13,21,36,44,15,34,45,92
rna-XM_020113840.1,64,45,98,64,55,45,79,104
rna-XM_020113843.1,47,60,90,43,81,44,64,69
rna-XM_020113845.1,918,869,2015,843,1592,1390,1593,2229
rna-XM_020113847.1,402,255,302,247,255,244,377,314
rna-XM_020113848.1,20,23,40,8,26,25,31,41
rna-XM_020113849.1,24,14,24,20,12,18,21,36
rna-XM_020113850.1,153,126,455,114,202,172,452,616
rna-XM_020113851.1,28,23,29,16,48,34,28,12
rna-XM_020113854.1,265,171,556,335,162,211,257,335
rna-XM_020113856.1,0,8,40,22,11,7,58,13
rna-XM_020113858.1,0,0,0,0,0,0,0,0
rna-XM_020113859.1,198,199,212,181,226,201,241,280
rna-XM_020113861.1,52,29,58,25,61,48,47,54
rna-XM_020113862.1,23,23,24,14,28,16,20,21
rna-XM_020113863.1,0,12,14,26,11,7,24,40
rna-XM_020113865.1,82,106,120,90,126,95,88,95
rna-XM_020113866.1,61,59,79,32,62,53,81,84
rna-XM_020113842.1,51025,49565,50588,49148,48083,49060,53528,55123
rna-XM_020113868.1,71,79,74,53,79,65,84,88
rna-XM_020113869.1,39,29,80,26,70,37,43,66
rna-XM_020113870.1,0,4,17,10,20,11,13,13
rna-XM_020113871.1,286,186,310,213,200,191,212,357
rna-XM_020113872.1,45,27,46,44,45,47,53,82
rna-XM_020113873.1,14,10,12,2,19,23,31,25
gene-LOC109648083,414,340,380,269,246,342,325,465
rna-XM_020113875.1,45,26,72,32,55,29,42,76
rna-XM_020113876.1,25,34,45,38,17,34,38,53
rna-XM_020113877.1,306,262,281,196,358,297,267,210
rna-XM_020113878.1,65,77,49,101,32,56,45,65
rna-XM_020113879.1,316,162,712,337,310,193,173,222
rna-XM_020113880.1,58,58,42,31,49,41,57,41
rna-XM_020113881.1,0,0,0,0,0,0,0,0
rna-XM_020113882.1,18,20,32,42,38,24,20,35
rna-XM_020113883.1,74,28,96,49,76,37,57,122
rna-XM_020113886.1,0,0,0,0,2,0,0,0
rna-XM_020113884.1,1497,1182,748,1832,1755,679,1987,934
rna-XM_020113888.1,132,105,96,57,84,107,117,97
rna-XM_020113889.1,160,137,226,70,110,133,183,281
rna-XR_002204015.1,26,24,14,32,22,32,21,48
rna-XM_020113892.1,150,181,258,90,217,179,261,349
rna-XM_020113894.1,998,799,918,408,976,903,1186,1384
rna-XM_020113895.1,24,30,28,38,37,52,53,83
rna-XM_020113900.1,3,0,0,0,0,0,8,3
rna-XM_020113901.1,88,82,113,87,89,104,105,199
rna-XM_020113902.1,9,5,11,27,20,8,18,6
rna-XM_020113903.1,0,0,0,6,0,0,0,0
rna-XM_020113905.1,3,0,0,0,0,0,8,3
rna-XM_020113906.1,547,319,854,910,367,602,945,841
rna-XM_020113907.1,6,10,4,9,6,7,9,2
rna-XM_020113908.1,0,4,19,0,4,10,10,40
rna-XM_020113909.1,32,25,53,15,36,16,36,45
rna-XM_020113913.1,7,4,0,0,0,0,5,0
rna-XM_020113915.1,236,184,227,172,197,182,247,257
rna-XM_020113916.1,8,8,24,0,22,16,4,16
rna-XM_020113918.1,3,0,0,0,0,0,0,0
rna-XM_020113919.1,18,22,21,0,19,23,25,28
rna-XM_020113920.1,41,31,56,23,36,28,38,55
rna-XM_020113921.1,0,0,0,0,0,0,0,6
rna-XM_020113923.1,23,31,46,16,30,26,27,31
rna-XM_020113924.1,39,17,18,14,12,17,20,13
rna-XM_020113925.1,62,133,54,71,49,178,138,148
rna-XR_002204016.1,444,357,511,373,471,443,366,478
rna-XM_020113926.1,219,94,98,86,88,225,107,205
rna-XM_020113927.1,68,66,105,435,69,71,68,74
rna-XM_020113929.1,46,66,65,61,166,101,231,261
rna-XM_020113930.1,76,76,94,71,93,72,86,115
rna-XM_020113931.1,52,50,160,93,38,32,54,136
rna-XM_020113934.1,92,129,288,5680,40,24,194,796
rna-XR_002204017.1,29,32,25,16,33,21,41,27
rna-XM_020113936.1,39,45,37,23,35,58,40,42
rna-XM_020113937.1,82,96,316,236,150,113,161,251
rna-XM_020113938.1,88,126,160,90,97,65,77,101
rna-XM_020113941.1,5,0,4,0,6,0,6,0
rna-XM_020113897.1,229786,215315,428612,256357,357970,205518,316428,345258
rna-XM_020113943.1,39,20,39,40,36,29,43,84
rna-XM_020113944.1,14,34,24,10,21,22,24,35
rna-XM_020113946.1,28,57,49,61,62,103,45,70
rna-XM_020113947.1,4,10,0,3,3,0,0,0
rna-XM_020113950.1,20,31,32,18,27,33,31,51
rna-XM_020113951.1,11,14,9,7,26,11,7,22
rna-XM_020113952.1,24,49,52,36,46,43,43,42
rna-XM_020113953.1,64,30,34,38,53,58,105,250
rna-XM_020113954.1,15,23,33,32,20,42,32,58
rna-XM_020113955.1,37,17,127,36,118,65,122,187
rna-XM_020113956.1,281,244,173,119,239,236,157,103
rna-XM_020113958.1,89,99,161,77,161,50,63,97
rna-XM_020113961.1,48,38,76,29,32,108,37,2
rna-XM_020113959.1,1157,1077,1843,1060,1322,1303,1542,1246
rna-XM_020113962.1,47,38,114,20,50,64,48,108
rna-XM_020113965.1,38,38,31,30,54,28,23,34
rna-XM_020113966.1,27,22,40,28,46,27,36,42
rna-XM_020113967.1,44,40,31,30,50,45,49,58
rna-XM_020113968.1,5,0,5,0,0,11,4,4
rna-XM_020113970.1,891,952,995,1428,987,705,623,970
rna-XM_020113971.1,10,11,34,25,12,10,18,32
rna-XM_020113972.1,6,9,13,7,0,6,13,22
rna-XM_020113974.1,423,364,502,360,437,357,374,498
rna-XM_020113977.1,73,53,71,33,52,52,61,93
rna-XM_020113978.1,0,5,6,0,0,10,0,3
rna-XM_020113980.1,6,16,34,13,8,0,24,15
rna-XM_020113981.1,56,38,37,34,31,22,32,23
rna-XR_002204018.1,12,24,19,18,22,24,27,50
rna-XM_020113982.1,97,77,104,31,103,51,81,72
rna-XM_020113983.1,0,0,0,0,0,0,0,0
rna-XR_002204019.1,13,20,23,10,4,32,41,113
rna-XM_020113984.1,94,59,61,37,62,91,85,57
rna-XM_020113987.1,94,125,175,130,138,159,150,160
rna-XM_020113989.1,135,85,211,182,152,75,119,171
rna-XM_020113990.1,108,120,161,96,127,160,239,263
rna-XM_020113991.1,610,409,496,359,760,568,440,363
rna-XM_020113992.1,18,21,26,26,26,16,14,35
gene-LOC109648199,2,6,4,3,2,2,12,16
rna-XM_020113995.1,22,21,34,31,43,31,15,24
rna-XM_020113996.1,162,101,91,57,145,97,111,117
rna-XM_020113997.1,63,55,32,33,54,70,63,39
rna-XM_020113998.1,0,15,4,0,21,0,15,0
rna-XM_020113999.1,34,46,73,90,36,22,21,10
rna-XM_020114001.1,8,14,8,0,9,6,4,5
rna-XM_020114002.1,58,40,72,65,53,90,75,75
rna-XM_020114004.1,60,73,67,44,46,77,79,101
rna-XM_020114005.1,90,107,125,212,82,86,94,207
gene-LOC109648214,284,232,328,203,247,237,169,170
rna-XR_002204020.1,132,106,266,102,119,96,253,448
rna-XM_020114006.1,375,336,305,212,236,218,313,331
rna-XM_020114009.1,15,20,36,11,28,29,24,39
rna-XM_020114010.1,352,335,504,318,403,270,358,346
rna-XM_020114011.1,47,18,57,14,56,24,25,25
rna-XM_020114012.1,12,9,22,12,0,23,17,39
rna-XM_020114014.1,7,11,56,59,36,19,40,20
rna-XM_020114015.1,0,6,4,6,5,0,0,1
rna-XM_020114016.1,0,0,0,0,0,0,0,0
rna-XM_020114017.1,0,0,3,0,7,0,0,7
rna-XM_020114020.1,3,0,0,0,0,0,0,2
rna-XM_020114021.1,10,18,13,6,7,0,11,18
rna-XR_002204021.1,0,0,4,0,10,4,12,4
rna-XM_020114024.1,514,413,371,251,346,417,372,195
rna-XM_020114025.1,32,36,119,33,64,36,69,254
rna-XM_020114027.1,4,0,24,46,25,13,0,8
rna-XR_002204022.1,52,26,30,14,19,32,59,45
rna-XM_020114031.1,104,124,185,154,153,131,146,133
rna-XM_020114032.1,31,29,39,29,56,48,60,91
rna-XM_020114033.1,17,11,8,13,7,32,28,52
rna-XM_020114034.1,0,0,0,10,0,4,0,6
rna-XM_020114037.1,53,26,86,32,80,44,40,78
rna-XM_020114038.1,75,118,538,138,473,147,230,102
rna-XM_020114039.1,44,35,54,41,53,41,53,73
rna-XM_020114043.1,181,121,132,127,159,111,90,88
gene-LOC109648253,360,36,418,2656,85,24,290,1400
rna-XM_020114045.1,0,0,2,8,0,0,0,0
rna-XM_020114046.1,3,0,3,2,2,7,0,2
rna-XM_020114047.1,68,56,122,79,51,63,55,111
rna-XM_020114048.1,0,8,16,0,16,5,3,17
rna-XM_020114049.1,2,0,0,2,0,0,2,0
rna-XM_020114051.1,76,98,130,110,92,96,88,169
rna-XM_020114052.1,5,5,10,5,0,0,15,2
rna-XR_002204023.1,4,0,0,0,0,0,0,0
rna-XM_020114053.1,16,39,64,17,61,19,25,24
rna-XM_020114056.1,36,29,57,41,43,44,24,58
rna-XM_020114057.1,29,33,35,15,19,31,38,47
rna-XM_020114058.1,113,142,209,80,134,164,139,115
rna-XM_020114059.1,8,12,2,11,2,0,6,11
rna-XM_020114061.1,19,18,18,10,19,21,24,26
rna-XM_020114062.1,63,45,68,45,54,47,76,76
rna-XM_020114064.1,550,653,621,467,482,555,497,334
rna-XM_020114065.1,211,143,158,34,233,210,206,328
rna-XM_020114066.1,88,76,118,62,83,67,69,43
rna-XR_002204024.1,27,20,47,31,29,26,34,36
rna-XM_020114067.1,15,14,18,10,20,10,18,0
rna-XM_020114068.1,0,0,0,0,0,0,0,0
rna-XM_020114071.1,0,6,0,0,0,10,0,0
rna-XM_020114070.1,3550,3452,4857,2971,4041,5535,8021,6796
rna-XM_020114072.1,65,34,86,31,73,69,49,115
rna-XM_020114073.1,24,17,61,16,34,38,110,255
rna-XM_020114074.1,0,0,0,0,0,0,0,0
rna-XM_020114075.1,264,241,164,268,193,164,192,210
rna-XM_020114076.1,30,11,68,0,38,30,0,46
rna-XM_020114079.1,28,9,9,13,0,22,7,10
rna-XR_002204025.1,9,6,0,5,0,10,13,18
rna-XM_020114081.1,6,1,0,9,0,7,2,6
rna-XM_020114083.1,76,92,91,49,149,122,93,81
rna-XM_020114085.1,127,107,181,29,207,113,189,242
rna-XM_020114087.1,25,12,33,27,12,35,25,19
rna-XM_020114088.1,9,11,4,16,12,12,16,12
rna-XM_020114089.1,9,7,14,0,4,0,15,0
rna-XM_020114092.1,80,46,65,28,35,55,69,59
rna-XR_002204026.1,197,138,150,143,201,205,202,178
rna-XM_020114095.1,66,63,120,25,75,72,106,138
rna-XM_020114094.1,1784,1275,1045,363,926,1739,2565,1338
rna-XR_002204027.1,10,8,0,0,0,7,11,7
rna-XM_020077988.1,3,0,0,0,2,2,3,0
rna-XM_020077989.1,13,15,50,11,8,17,18,10
rna-XM_020077990.1,4,0,0,1,0,3,0,0
rna-XM_020077991.1,26,16,29,19,49,20,32,91
rna-XM_020077993.1,58,48,77,46,47,37,47,74
rna-XM_020077994.1,16,16,4,15,10,18,9,16
rna-XM_020077995.1,9,21,0,0,0,6,18,32
rna-XM_020077996.1,50,78,48,29,80,99,89,60
